id,createdOn,creator_id,topic_id
7651,2014-08-03,86487,1
7652,2010-01-07,41926,1
7653,2015-10-07,94950,10
7654,2013-04-16,90258,6
7655,2009-09-21,9402,9
7656,2012-02-09,24604,6
7657,2012-04-18,41078,7
7658,2012-08-08,52608,10
7659,2011-05-27,14733,5
7660,2010-11-13,37583,8
7661,2014-01-18,77522,7
7662,2015-07-20,24167,4
7663,2015-11-07,42754,9
7664,2007-03-09,32788,10
7665,2015-02-13,55530,3
7666,2014-09-26,76418,9
7667,2013-04-06,60309,3
7668,2015-10-21,80094,5
7669,2015-10-02,52342,4
7670,2011-05-08,23752,4
7671,2003-12-10,40431,7
7672,2011-04-19,29143,5
7673,2014-09-08,36412,9
7674,2015-12-13,70953,8
7675,2013-04-29,43455,2
7676,2014-11-19,54981,7
7677,2011-03-04,15209,4
7678,2007-07-22,32304,5
7679,2015-01-19,65505,7
7680,2009-07-13,43464,9
7681,2003-07-19,68820,3
7682,2008-05-04,21856,1
7683,2015-02-18,40345,3
7684,2006-09-28,74040,4
7685,2011-09-20,16287,6
7686,2011-01-10,4023,8
7687,2015-05-02,17622,8
7688,2015-11-28,328,9
7689,2011-01-02,8663,8
7690,2010-08-21,51152,10
7691,2013-06-23,27601,9
7692,2013-04-15,33640,2
7693,2015-09-05,13201,4
7694,2011-12-09,72570,7
7695,2013-11-24,4301,4
7696,2010-01-09,29564,7
7697,2012-03-04,90349,5
7698,2014-03-16,78628,7
7699,2012-09-13,13110,2
7700,2009-07-06,64231,9
7701,2013-09-10,28373,3
7702,2008-01-21,37107,7
7703,2009-02-15,33796,4
7704,2015-08-17,18853,1
7705,2010-02-27,3996,10
7706,2009-09-14,10439,9
7707,2011-02-28,85271,8
7708,2013-09-23,87050,6
7709,2010-12-11,44288,6
7710,2015-11-16,48476,5
7711,2012-12-21,1210,7
7712,2012-12-12,61509,6
7713,2012-06-27,69481,10
7714,2013-07-09,80260,2
7715,2014-12-18,13281,1
7716,2013-02-22,69953,6
7717,2014-01-15,94090,1
7718,2015-10-14,76079,7
7719,2013-01-15,50060,10
7720,2015-04-22,43488,9
7721,2015-05-19,58365,4
7722,2010-12-02,84484,10
7723,2011-02-22,23364,6
7724,2014-05-24,52800,5
7725,2014-07-31,41225,2
7726,2011-12-01,69223,3
7727,2007-08-02,35387,7
7728,2008-03-29,42456,5
7729,2011-10-20,34685,2
7730,2011-02-15,16979,7
7731,2015-12-05,21582,9
7732,2015-05-16,30841,1
7733,2015-12-26,94547,6
7734,2012-09-08,98847,6
7735,2014-08-14,14308,10
7736,2012-01-11,10350,7
7737,2005-05-22,3728,6
7738,2014-11-15,90491,9
7739,2013-06-27,48205,9
7740,2005-03-06,57406,1
7741,2015-08-11,79968,3
7742,2014-10-17,2513,4
7743,2012-06-08,31941,9
7744,2015-11-08,55975,3
7745,2013-04-11,1724,8
7746,2012-10-19,97062,7
7747,2015-10-20,78000,9
7748,2015-12-27,76066,9
7749,2010-08-14,53093,6
7750,2015-07-20,45944,7
7751,2009-09-20,3133,9
7752,2002-10-15,4388,6
7753,2015-11-24,22791,3
7754,2010-09-12,15007,6
7755,2014-07-28,58630,8
7756,2007-08-07,3608,5
7757,2015-11-02,54137,3
7758,2012-11-28,76493,7
7759,2015-11-23,48780,2
7760,2010-11-08,26055,8
7761,2014-04-28,3194,6
7762,2015-08-05,67312,10
7763,2012-10-14,70396,7
7764,2012-01-23,3250,8
7765,2013-07-30,11251,1
7766,2011-08-21,63917,5
7767,2015-05-07,30894,8
7768,2012-04-25,52468,10
7769,2015-10-16,43192,9
7770,2003-05-23,78948,4
7771,2011-11-08,3618,8
7772,2015-10-19,1826,4
7773,2011-09-30,49832,10
7774,2008-04-23,7280,4
7775,2011-06-19,85155,5
7776,2014-01-04,49484,2
7777,2014-09-20,39083,3
7778,2009-10-11,52742,8
7779,2010-05-09,51014,3
7780,2015-12-11,7035,4
7781,2010-06-15,45105,5
7782,2014-09-10,94258,3
7783,2008-09-29,85961,10
7784,2012-07-28,5043,3
7785,2014-07-23,27383,1
7786,2011-03-21,61919,10
7787,2011-09-22,89686,8
7788,2010-11-19,69360,8
7789,2012-08-20,77090,10
7790,2008-11-29,24685,2
7791,2015-09-21,21023,8
7792,2015-01-28,91498,8
7793,2014-09-06,99619,7
7794,2013-01-16,8218,2
7795,2015-03-13,12033,4
7796,2004-04-20,62674,6
7797,2013-02-11,40051,10
7798,2010-03-24,47804,5
7799,2011-08-19,32227,5
7800,2015-12-13,72116,4
7801,2015-08-29,85590,5
7802,2012-12-29,54691,5
7803,2013-07-12,16341,10
7804,2012-08-26,61173,1
7805,2010-04-23,34394,3
7806,2008-03-30,25401,3
7807,2011-10-24,92563,4
7808,2014-08-19,68277,4
7809,2012-05-10,96566,8
7810,2014-07-07,34595,1
7811,2013-12-15,43746,9
7812,2011-07-06,91979,9
7813,2014-08-21,55053,6
7814,2015-12-28,10206,3
7815,2003-06-15,52271,7
7816,2015-07-17,31437,6
7817,2015-02-08,68138,1
7818,2012-08-30,54628,9
7819,2015-02-08,81429,8
7820,2008-04-29,15591,4
7821,2011-08-26,13475,3
7822,2012-10-27,73447,9
7823,2015-05-02,80277,7
7824,2011-08-19,61888,2
7825,2013-09-04,12089,2
7826,2008-10-20,92338,3
7827,2014-02-08,95164,3
7828,2013-09-30,88059,9
7829,2009-12-26,12563,9
7830,2015-11-05,83821,6
7831,2015-06-10,75906,3
7832,2015-09-07,25585,1
7833,2011-11-17,82728,9
7834,2014-03-30,21975,8
7835,2013-09-18,96295,9
7836,2011-11-25,82521,5
7837,2013-10-03,88115,6
7838,2009-05-08,26187,2
7839,2013-04-27,53367,2
7840,2009-04-26,5729,7
7841,2009-11-05,7006,4
7842,2013-01-20,48830,8
7843,2015-02-25,4676,2
7844,2014-06-18,69587,8
7845,2011-06-01,61594,3
7846,2014-08-12,75132,1
7847,2015-09-05,15792,8
7848,2013-05-15,29395,1
7849,2010-02-17,89186,7
7850,2014-08-30,44496,1
7851,2011-09-07,36258,10
7852,2008-03-13,1182,7
7853,2006-04-12,92286,8
7854,2013-02-15,78682,6
7855,2013-09-17,59405,1
7856,2015-04-26,98634,10
7857,2015-10-14,32155,9
7858,2012-12-26,68440,7
7859,2014-09-07,82190,9
7860,2008-12-21,28458,5
7861,2012-06-10,82805,4
7862,2006-05-02,53184,2
7863,2005-06-20,4780,5
7864,2014-01-21,6281,3
7865,2014-05-04,33646,3
7866,2010-12-23,64865,3
7867,2012-08-23,70072,6
7868,2014-07-17,40235,4
7869,2009-09-28,65942,10
7870,2015-12-09,78887,7
7871,2015-08-07,1100,1
7872,2014-03-04,76913,5
7873,2014-08-29,80899,1
7874,2012-08-23,72758,9
7875,2012-11-21,44974,3
7876,2013-05-05,23315,3
7877,2010-05-04,34040,2
7878,2014-02-18,20844,7
7879,2015-02-25,23979,9
7880,2014-12-04,4069,5
7881,2015-10-27,33151,1
7882,2015-02-18,65,8
7883,2015-11-06,41054,6
7884,2010-06-14,9428,6
7885,2015-09-08,55568,8
7886,2007-06-15,30375,4
7887,2015-09-06,92936,2
7888,2013-05-09,64104,6
7889,2014-02-29,10154,2
7890,2009-07-22,76299,5
7891,2015-04-16,54039,5
7892,2015-06-05,66466,6
7893,2015-08-13,3287,9
7894,2013-11-17,87892,3
7895,2015-10-03,97953,8
7896,2015-08-14,86909,1
7897,2011-06-22,10378,9
7898,2012-01-01,37985,6
7899,2013-02-28,58023,4
7900,2014-11-23,27982,8
7901,2011-12-06,18849,5
7902,2012-07-22,16845,7
7903,2015-08-13,23157,1
7904,2015-02-07,25828,4
7905,2011-02-04,22692,5
7906,2012-03-14,57772,7
7907,2015-11-22,87870,3
7908,2012-01-27,22090,6
7909,2014-05-25,2086,4
7910,2015-08-07,75181,1
7911,2015-02-23,66178,8
7912,2007-06-21,24931,10
7913,2010-04-17,97025,5
7914,2015-11-07,76983,10
7915,2013-07-16,23433,6
7916,2014-05-02,51915,6
7917,2015-07-01,31260,5
7918,2015-05-12,26734,7
7919,2015-08-26,28326,4
7920,2009-01-29,73434,7
7921,2015-10-09,14182,3
7922,2009-10-28,26956,1
7923,2015-07-22,2230,8
7924,2015-05-22,50657,2
7925,2004-01-06,51897,7
7926,2015-11-07,22506,8
7927,2008-09-24,37985,4
7928,2014-02-25,69036,7
7929,2013-10-09,40153,5
7930,2005-05-28,44534,5
7931,2012-02-14,54965,5
7932,2012-06-05,72576,9
7933,2014-08-15,29493,1
7934,2011-04-16,88924,7
7935,2015-11-30,87696,8
7936,2013-09-29,36252,8
7937,2010-04-09,34338,10
7938,2013-04-09,88768,4
7939,2015-07-11,21652,4
7940,2014-03-08,95449,10
7941,2015-11-03,76325,7
7942,2015-07-07,42015,10
7943,2015-08-10,38226,5
7944,2012-08-15,67084,2
7945,2014-02-16,6119,2
7946,2014-06-07,38707,3
7947,2015-08-26,58786,2
7948,2007-08-21,57760,6
7949,2014-10-06,44224,7
7950,2010-06-11,86542,9
7951,2012-06-12,81094,10
7952,2007-03-06,66303,5
7953,2015-10-22,94574,5
7954,2012-01-03,23067,7
7955,2010-08-10,24556,2
7956,2015-08-16,82600,4
7957,2011-11-14,17116,8
7958,2009-12-31,57089,9
7959,2012-03-06,87371,8
7960,2015-12-27,99799,1
7961,2014-01-08,7582,8
7962,2007-09-28,52513,9
7963,2014-08-03,81794,4
7964,2015-09-24,16865,3
7965,2014-04-16,82289,2
7966,2005-02-27,83733,8
7967,2013-07-31,70397,3
7968,2002-07-27,64439,10
7969,2005-07-22,6109,7
7970,2014-04-27,96241,2
7971,2011-10-02,21682,1
7972,2015-05-08,81472,1
7973,2013-11-01,43444,5
7974,2006-09-10,39588,6
7975,2015-02-06,41502,7
7976,2008-10-03,23489,1
7977,2014-12-14,9874,8
7978,2015-09-09,17301,4
7979,2008-02-14,64586,9
7980,2012-01-11,35670,8
7981,2002-03-15,49148,9
7982,2005-08-28,16071,7
7983,2013-10-24,38857,10
7984,2015-10-02,567,2
7985,2012-06-26,33763,8
7986,2005-05-18,99223,1
7987,2014-11-03,60857,2
7988,2015-11-03,58422,4
7989,2013-05-03,66720,2
7990,2015-10-24,99867,8
7991,2006-05-23,97567,9
7992,2014-10-05,97885,4
7993,2007-09-09,60439,2
7994,2011-10-12,81858,2
7995,2015-07-08,73421,10
7996,2014-03-16,75410,1
7997,2015-12-30,22646,2
7998,2015-12-13,39224,10
7999,2015-04-02,23198,6
8000,2015-10-17,26389,6
8001,2014-02-12,11028,9
8002,2014-04-18,73888,4
8003,2007-05-10,28854,2
8004,2013-01-11,61982,5
8005,2000-08-11,46804,1
8006,2014-09-03,5978,2
8007,2005-09-21,23939,2
8008,2015-08-14,89985,7
8009,2014-03-29,15873,5
8010,2009-11-21,43260,1
8011,2011-06-10,83840,4
8012,2006-06-18,37707,3
8013,2013-10-28,48818,4
8014,2014-01-26,95963,5
8015,2008-09-02,5455,4
8016,2010-06-05,31268,6
8017,2012-05-15,54469,4
8018,2015-01-12,80353,1
8019,2014-06-04,61340,3
8020,2015-01-11,30348,8
8021,2015-10-05,40228,6
8022,2005-03-25,55637,6
8023,2014-04-22,76350,2
8024,2014-07-04,44767,10
8025,2011-07-13,55557,5
8026,2013-11-02,95192,6
8027,2014-10-06,74103,2
8028,2014-04-08,10131,5
8029,2006-09-08,38051,6
8030,2015-02-11,55908,1
8031,2014-12-30,93809,1
8032,2013-11-06,37783,2
8033,2011-06-16,55752,5
8034,2013-04-14,99821,10
8035,2013-06-28,48032,7
8036,2010-11-27,34068,7
8037,2007-10-04,54277,4
8038,2014-05-29,11969,10
8039,2011-10-01,37252,8
8040,2013-12-10,50157,1
8041,2009-04-23,78421,7
8042,2012-08-24,97193,6
8043,2011-04-21,39461,4
8044,2009-04-16,79520,3
8045,2015-07-09,85183,10
8046,2003-10-30,6312,5
8047,2010-03-01,99639,4
8048,2013-10-01,95139,1
8049,2010-05-01,25843,1
8050,2015-12-18,49400,6
8051,2014-06-15,31478,3
8052,2007-05-07,6442,9
8053,2014-05-25,94026,8
8054,2010-04-26,10258,10
8055,2006-05-29,56904,2
8056,2014-12-16,50621,3
8057,2014-04-18,20903,8
8058,2015-08-02,59492,9
8059,2011-02-19,32608,2
8060,2009-10-10,42276,3
8061,2015-08-24,57242,4
8062,2014-11-29,33818,1
8063,2015-09-30,18038,5
8064,2015-10-12,8477,5
8065,2002-01-04,47641,2
8066,2009-06-16,12343,2
8067,2015-10-31,33745,7
8068,2008-06-06,88993,3
8069,2014-11-08,31590,9
8070,2015-08-06,8346,1
8071,2007-11-20,68831,10
8072,2014-02-05,36772,3
8073,2011-08-29,5198,6
8074,2015-10-10,32412,8
8075,2012-06-14,90361,3
8076,2015-06-23,80532,8
8077,2015-08-07,17702,10
8078,2012-06-07,22670,4
8079,2012-03-21,6434,5
8080,2009-12-23,16983,7
8081,2012-11-10,13486,7
8082,2007-07-27,14845,6
8083,2012-11-06,93094,1
8084,2010-06-01,37615,1
8085,2015-11-27,84687,10
8086,2003-05-03,42640,8
8087,2015-11-30,88765,9
8088,2011-03-08,5623,1
8089,2013-04-08,26942,7
8090,2014-05-28,78662,10
8091,2010-05-13,21127,3
8092,2006-08-17,20836,8
8093,2008-07-02,73112,2
8094,2015-08-18,27545,10
8095,2015-12-28,48430,4
8096,2011-05-20,42502,3
8097,2015-01-19,22054,2
8098,2008-04-04,87455,6
8099,2015-12-23,63145,6
8100,2013-05-04,40006,5
8101,2013-11-22,68344,9
8102,2007-04-21,45989,8
8103,2007-08-22,57141,6
8104,2014-07-31,42120,9
8105,2010-01-03,38603,1
8106,2008-03-26,50196,3
8107,2005-03-10,11292,10
8108,2005-07-22,75048,9
8109,2015-08-05,70693,3
8110,2011-12-14,81071,1
8111,2011-10-22,83055,7
8112,2014-01-02,85054,1
8113,2015-02-15,62005,5
8114,2014-05-09,51024,2
8115,2015-01-18,52845,10
8116,2015-09-14,59196,8
8117,2013-08-14,72277,6
8118,2012-06-24,36591,8
8119,2015-12-09,97788,2
8120,2014-11-22,71340,8
8121,2012-09-12,57834,6
8122,2013-06-25,97021,3
8123,2013-12-29,25100,4
8124,2015-07-27,27284,8
8125,2014-04-18,67360,4
8126,2008-11-16,90434,9
8127,2010-04-13,37465,2
8128,2012-01-02,90739,6
8129,2011-04-18,18544,2
8130,2005-04-23,58340,10
8131,2011-07-16,98119,4
8132,2010-03-31,59427,3
8133,2011-08-19,93179,9
8134,2007-05-10,50530,8
8135,2013-03-18,16390,8
8136,2010-05-27,35735,10
8137,2014-12-20,20589,10
8138,2012-06-14,15154,9
8139,2015-01-16,25357,7
8140,2009-07-31,59675,4
8141,2012-02-15,69853,5
8142,2012-10-29,17736,2
8143,2014-06-10,53984,10
8144,2015-12-03,48313,5
8145,2011-12-10,84969,3
8146,2013-08-11,25712,4
8147,2011-01-10,56075,1
8148,2004-02-05,3408,4
8149,2015-12-29,45500,1
8150,2015-12-24,65457,8
8151,2015-10-26,37158,8
8152,2013-02-06,39260,7
8153,2014-10-17,57322,3
8154,2012-04-15,41001,6
8155,2013-03-10,2065,8
8156,2015-08-16,275,5
8157,2011-07-17,7920,7
8158,2013-04-21,87797,8
8159,2015-06-04,75319,2
8160,2012-09-04,25444,4
8161,2010-03-25,80790,4
8162,2011-09-19,85640,1
8163,2015-06-01,65484,6
8164,2006-07-31,17463,9
8165,2015-05-25,41614,5
8166,2013-07-16,82384,2
8167,2015-06-22,10097,10
8168,2009-12-18,18449,8
8169,2014-06-08,99476,5
8170,2014-04-15,88662,8
8171,2012-09-26,23788,3
8172,2015-03-20,80847,5
8173,2015-04-17,33325,9
8174,2012-03-26,24988,3
8175,2009-11-24,56818,7
8176,2012-04-07,17287,5
8177,2015-09-30,23882,10
8178,2015-10-11,31326,8
8179,2015-03-19,95231,1
8180,2015-07-01,13580,2
8181,2014-06-27,34116,1
8182,2015-07-19,31315,3
8183,2014-06-08,89178,5
8184,2008-09-09,13065,4
8185,2014-05-24,25407,2
8186,2014-03-16,29868,6
8187,2009-05-02,29652,8
8188,2003-01-22,33154,3
8189,2010-09-14,99081,9
8190,2013-03-09,1169,5
8191,2003-07-21,82183,1
8192,2013-10-07,67448,5
8193,2004-06-02,60153,1
8194,2015-12-29,14984,9
8195,2015-02-04,93624,10
8196,2015-10-17,8291,4
8197,2013-08-17,78450,4
8198,2015-08-23,69583,10
8199,2011-04-02,15702,7
8200,2009-12-09,63703,5
8201,2015-08-14,69311,5
8202,2009-03-07,35103,3
8203,2012-04-03,74875,4
8204,2014-04-14,91361,9
8205,2014-05-20,99094,2
8206,2014-11-16,98185,4
8207,2013-05-12,79176,8
8208,2015-12-28,52201,4
8209,2015-11-16,29015,6
8210,2015-11-15,70682,2
8211,2015-07-18,7434,8
8212,2015-10-06,336,6
8213,2015-09-04,74028,10
8214,2008-06-28,38616,10
8215,2013-09-07,72569,8
8216,2007-09-17,27217,7
8217,2015-12-14,4168,7
8218,2015-01-30,91940,9
8219,2012-09-08,22613,3
8220,2015-11-02,73185,2
8221,2008-04-10,37098,4
8222,2014-06-30,81463,9
8223,2015-11-03,2313,7
8224,2008-05-27,86160,2
8225,2009-03-13,39193,7
8226,2005-08-22,74631,10
8227,2015-07-23,36394,4
8228,2011-06-27,30695,2
8229,2009-10-17,58374,1
8230,2002-07-08,60577,5
8231,2013-02-27,25495,9
8232,2015-06-16,31657,9
8233,2014-05-25,34863,10
8234,2011-09-29,31726,4
8235,2014-07-21,34615,4
8236,2010-06-28,10548,5
8237,2003-12-27,23288,7
8238,2013-11-02,51696,6
8239,2015-05-27,64608,5
8240,2015-06-01,23903,10
8241,2015-11-21,43857,2
8242,2015-12-23,80963,10
8243,2006-08-23,57420,5
8244,2015-02-07,81275,6
8245,2015-02-24,79765,3
8246,2006-05-14,93438,3
8247,2009-09-27,20675,2
8248,2014-01-06,3764,3
8249,2015-09-21,18150,5
8250,2013-12-30,19025,1
8251,2009-03-03,57237,9
8252,2014-01-18,28175,1
8253,2014-12-09,51188,1
8254,2015-08-27,27751,4
8255,2013-05-08,5471,2
8256,2014-10-15,52235,7
8257,2014-11-06,44341,6
8258,2012-10-03,25763,3
8259,2014-03-25,33347,2
8260,2008-12-11,74210,6
8261,2012-10-06,73835,8
8262,2015-10-16,80644,10
8263,2013-04-09,18450,2
8264,2015-12-29,50438,7
8265,2001-03-26,76451,10
8266,2015-02-12,98466,7
8267,2015-12-21,79235,1
8268,2013-01-12,89926,3
8269,2009-06-25,33042,4
8270,2015-11-29,73072,10
8271,2006-01-20,5786,6
8272,2001-06-03,92872,9
8273,2012-11-07,60472,3
8274,2012-01-20,10362,5
8275,2013-12-26,58692,10
8276,2005-05-29,77102,5
8277,2012-12-26,67742,9
8278,2013-04-22,86246,10
8279,2015-11-10,81527,2
8280,2006-12-15,45459,1
8281,2010-01-18,34713,2
8282,2013-01-19,38932,10
8283,2015-12-02,95604,4
8284,2011-07-14,23885,10
8285,2008-10-03,68262,2
8286,2012-11-23,35072,6
8287,2010-11-25,90086,4
8288,2006-04-12,95754,8
8289,2013-10-29,43950,4
8290,2013-12-23,32764,4
8291,2014-11-21,40866,4
8292,2004-03-15,90644,10
8293,2015-02-15,55585,2
8294,2011-04-27,28408,5
8295,2015-08-23,19335,5
8296,2011-05-24,72079,9
8297,2003-08-05,22172,9
8298,2007-08-04,33276,4
8299,2005-09-02,94141,3
8300,2010-02-01,66136,9
8301,2014-05-27,1221,1
8302,2015-08-10,64490,6
8303,2003-04-27,75895,7
8304,2012-12-10,77381,5
8305,2011-07-27,94827,6
8306,2010-11-06,222,9
8307,2013-05-25,16531,6
8308,2009-12-29,44073,7
8309,2008-08-29,85032,2
8310,2006-07-22,63791,10
8311,2015-10-05,85046,5
8312,2003-10-25,18030,1
8313,2013-05-30,11649,4
8314,2015-08-01,62669,2
8315,2012-04-08,84530,9
8316,2008-05-01,34234,9
8317,2008-07-06,46690,5
8318,2009-10-08,94915,5
8319,2012-06-05,42881,4
8320,2007-04-14,66125,6
8321,2012-03-16,35491,3
8322,2015-02-28,38996,5
8323,2008-05-28,19753,6
8324,2015-12-05,71103,5
8325,2015-11-10,96967,6
8326,2015-02-03,88543,7
8327,2008-09-12,28727,4
8328,2012-07-23,46532,5
8329,2015-11-03,40090,3
8330,2010-08-24,51068,9
8331,2015-03-20,30022,1
8332,2010-12-30,1129,3
8333,2004-11-13,39216,2
8334,2014-10-18,71454,10
8335,2010-12-30,98231,3
8336,2013-07-21,25270,9
8337,2010-10-02,53163,9
8338,2006-08-28,19856,2
8339,2001-09-28,72728,1
8340,2015-03-07,44651,6
8341,2011-06-03,43635,2
8342,2011-08-14,71930,3
8343,2015-08-01,35871,7
8344,2014-12-18,17828,3
8345,2015-10-26,17596,8
8346,2012-01-17,98780,6
8347,2009-07-20,39886,4
8348,2014-05-25,66071,1
8349,2005-04-26,13669,10
8350,2008-11-20,3087,7
8351,2015-03-03,49262,5
8352,2009-08-14,83027,5
8353,2014-06-06,20021,4
8354,2015-08-24,29832,4
8355,2005-07-23,57237,1
8356,2015-12-28,59329,2
8357,2006-09-20,28990,9
8358,2013-02-29,21046,1
8359,2006-04-26,7586,9
8360,2014-05-27,68484,9
8361,2011-03-26,66748,5
8362,2005-09-10,58977,7
8363,2012-11-05,48093,9
8364,2009-06-18,25978,4
8365,2015-06-18,29845,7
8366,2008-09-25,33355,3
8367,2005-05-04,17530,6
8368,2014-06-07,7578,3
8369,2013-03-28,79959,2
8370,2014-03-09,25104,6
8371,2008-04-21,8660,9
8372,2015-04-22,38133,10
8373,2008-05-13,56478,5
8374,2009-05-24,34759,1
8375,2014-04-30,24276,7
8376,2012-10-28,28630,1
8377,2013-07-14,35949,10
8378,2015-12-26,7776,2
8379,2008-03-26,1832,3
8380,2015-05-17,78372,9
8381,2015-10-06,75410,7
8382,2014-09-05,18373,5
8383,2009-05-07,78414,5
8384,2014-09-28,5437,5
8385,2014-11-13,12964,9
8386,2015-01-08,99323,5
8387,2012-09-17,94505,7
8388,2015-02-22,37851,10
8389,2013-02-18,19142,6
8390,2015-10-10,15776,6
8391,2015-12-30,40,6
8392,2013-04-26,76848,3
8393,2014-03-06,57539,5
8394,2015-06-17,22668,6
8395,2015-12-03,19907,1
8396,2015-12-02,6538,9
8397,2013-03-02,47505,2
8398,2014-01-16,54002,5
8399,2010-10-21,11391,8
8400,2013-01-14,81201,7
8401,2013-04-22,82480,7
8402,2001-11-11,49437,2
8403,2011-04-24,29959,2
8404,2014-11-27,27718,1
8405,2013-07-25,62570,4
8406,2011-05-13,73845,7
8407,2007-11-04,57042,6
8408,2015-12-12,16644,4
8409,2015-11-30,28978,10
8410,2005-12-01,25593,8
8411,2015-12-28,11906,6
8412,2010-09-15,94369,7
8413,2010-05-20,96327,2
8414,2013-12-26,44933,7
8415,2015-10-17,53760,10
8416,2013-06-08,71563,4
8417,2011-08-16,27696,2
8418,2003-11-05,55051,7
8419,2014-08-17,76067,2
8420,2011-04-02,50444,2
8421,2012-01-20,22878,1
8422,2002-10-13,5307,10
8423,2012-08-03,23304,9
8424,2012-12-27,92455,2
8425,2015-07-05,91631,7
8426,2015-02-04,97884,10
8427,2012-07-20,98072,7
8428,2013-12-11,29083,4
8429,2015-04-13,80071,10
8430,2015-09-26,24818,10
8431,2012-04-09,54375,2
8432,2007-05-12,73405,10
8433,2003-04-30,6102,4
8434,2009-08-31,38936,10
8435,2014-05-24,11408,8
8436,2013-03-15,91071,9
8437,2007-08-29,39415,2
8438,2014-05-29,78245,5
8439,2013-11-07,63036,6
8440,2015-06-13,76301,1
8441,2011-11-05,65324,3
8442,2013-11-02,76201,2
8443,2015-09-14,93722,3
8444,2006-02-27,95277,5
8445,2011-07-25,32805,8
8446,2012-01-02,49134,1
8447,2015-04-01,27045,1
8448,2015-10-09,11580,4
8449,2008-12-25,11800,4
8450,2015-11-29,26617,8
8451,2015-11-25,51811,1
8452,2015-10-21,93621,8
8453,2014-08-28,6023,9
8454,2012-12-16,79528,1
8455,2015-08-12,1474,2
8456,2015-04-26,26666,4
8457,2013-02-13,29567,6
8458,2014-11-21,54931,4
8459,2005-05-27,6939,4
8460,2014-01-25,91434,3
8461,2007-01-24,41813,7
8462,2015-07-27,6380,8
8463,2013-03-05,20305,9
8464,2003-08-18,37244,5
8465,2015-10-17,47848,9
8466,2005-07-20,85217,2
8467,2008-07-17,8976,6
8468,2014-10-01,85568,3
8469,2014-02-03,51748,7
8470,2003-04-08,14614,6
8471,2015-02-08,14960,10
8472,2015-07-11,50738,4
8473,2013-12-02,9595,7
8474,2010-08-23,20526,6
8475,2008-09-06,20944,3
8476,2015-05-26,88712,3
8477,2011-01-14,72459,10
8478,2014-01-30,18369,10
8479,2006-04-08,74269,8
8480,2011-01-29,13041,4
8481,2013-01-07,54236,5
8482,2014-09-22,45028,4
8483,2015-09-10,49963,2
8484,2006-12-15,50101,1
8485,2015-04-15,38081,7
8486,2005-01-12,5734,3
8487,2015-02-05,13624,2
8488,2012-09-01,26297,7
8489,2015-08-27,27316,4
8490,2011-11-25,88526,10
8491,2015-05-10,4205,10
8492,2014-11-26,95834,9
8493,2012-02-22,20763,3
8494,2014-08-27,9792,6
8495,2014-04-19,55486,5
8496,2007-12-14,12494,6
8497,2014-06-29,8135,7
8498,2012-10-20,343,10
8499,2009-01-26,42759,2
8500,2015-07-04,89864,8
8501,2014-06-16,56722,3
8502,2008-06-24,57290,5
8503,2007-07-22,91214,9
8504,2011-02-02,21299,7
8505,2011-12-16,75326,9
8506,2014-05-04,59944,5
8507,2015-07-24,56166,4
8508,2009-05-10,97075,2
8509,2014-12-01,9722,7
8510,2014-04-30,17821,10
8511,2014-09-23,80775,3
8512,2012-06-10,57193,2
8513,2010-01-19,63422,7
8514,2004-08-13,76653,2
8515,2015-04-20,88248,1
8516,2009-01-22,38477,6
8517,2012-04-12,7403,7
8518,2015-04-22,52342,10
8519,2009-06-10,16584,6
8520,2011-10-30,25940,4
8521,2010-12-07,52045,7
8522,2015-02-25,29392,4
8523,2011-07-16,80718,1
8524,2014-09-19,81897,8
8525,2012-10-01,98875,9
8526,2011-01-19,34509,6
8527,2012-12-23,20941,4
8528,2012-11-15,2773,9
8529,2015-09-21,78835,8
8530,2003-02-24,93467,6
8531,2012-03-09,36372,8
8532,2015-11-28,30840,5
8533,2014-08-26,94464,9
8534,2009-10-01,71038,9
8535,2009-03-30,8664,10
8536,2015-08-22,655,3
8537,2015-06-01,38166,6
8538,2015-10-23,27033,2
8539,2012-08-22,44345,2
8540,2015-07-10,98606,1
8541,2008-12-16,90449,3
8542,2008-02-06,74756,7
8543,2010-09-27,58884,2
8544,2014-05-30,26213,6
8545,2015-11-23,18107,6
8546,2010-03-22,60788,2
8547,2015-04-16,39629,6
8548,2013-09-28,86621,5
8549,2006-08-25,38085,4
8550,2015-10-18,67159,6
8551,2012-03-04,71346,7
8552,2002-10-01,16474,3
8553,2010-05-22,19755,1
8554,2014-11-30,65111,3
8555,2014-05-15,63901,4
8556,2010-08-05,12248,10
8557,2006-04-08,59442,7
8558,2008-10-08,93428,8
8559,2012-05-17,25696,2
8560,2013-10-31,96527,6
8561,2003-04-16,87787,10
8562,2013-06-01,52972,7
8563,2009-12-19,58072,3
8564,2013-10-30,85232,4
8565,2009-08-14,495,3
8566,2015-01-30,52149,6
8567,2004-03-16,26315,2
8568,2015-11-19,64135,4
8569,2013-09-05,32546,9
8570,2011-08-25,81822,7
8571,2001-11-02,93516,2
8572,2011-10-31,8537,7
8573,2013-05-20,33106,9
8574,2007-05-15,28051,1
8575,2011-10-19,9396,7
8576,2013-11-16,64997,9
8577,2012-05-12,18102,6
8578,2013-11-19,1784,4
8579,2012-12-30,67048,8
8580,2014-10-27,90469,1
8581,2007-04-02,30609,3
8582,2014-02-22,24683,2
