id,created_on,creator_id,topic_id
7405,2009-11-17,24480,2
7406,2007-11-25,52530,6
7407,2012-08-23,4293,10
7408,2015-06-23,13342,8
7409,2008-05-10,24330,7
7410,2012-03-04,54267,4
7411,2011-05-01,42709,1
7412,2015-05-29,8337,3
7413,2015-08-02,36670,7
7414,2015-02-20,7966,4
7415,2014-06-27,97576,5
7416,2013-07-20,95915,2
7417,2014-03-17,84863,2
7418,2014-05-16,78665,2
7419,2012-04-25,79914,9
7420,2013-04-28,30375,4
7421,2012-06-30,6765,5
7422,2014-11-27,2644,7
7423,2010-05-03,37151,7
7424,2007-03-14,28875,6
7425,2015-04-09,17122,2
7426,2015-11-11,81152,10
7427,2012-07-22,99140,8
7428,2013-12-19,55237,4
7429,2005-04-10,94353,4
7430,2015-12-28,58617,8
7431,2013-10-06,87443,10
7432,2015-07-20,73902,7
7433,2002-06-20,75367,2
7434,2013-04-30,87285,10
7435,2006-04-11,8701,2
7436,2014-10-30,31720,4
7437,2015-12-13,23500,1
7438,2015-11-20,78804,8
7439,2015-02-02,18895,6
7440,2010-07-27,98529,2
7441,2014-01-19,76160,3
7442,2002-10-17,82848,2
7443,2015-03-15,26928,2
7444,2009-03-22,19568,5
7445,2008-07-02,89120,7
7446,2007-11-01,85804,1
7447,2013-09-24,34783,9
7448,2013-07-30,36500,2
7449,2008-01-06,80480,8
7450,2013-01-24,88823,2
7451,2012-01-31,96278,6
7452,2012-09-05,20986,3
7453,2007-07-23,98351,1
7454,2014-02-11,97224,2
7455,2015-10-15,30347,1
7456,2013-04-27,29717,7
7457,2015-11-23,98456,6
7458,2012-03-08,53136,6
7459,2013-11-03,67372,9
7460,2013-08-19,74789,10
7461,2014-10-17,83453,6
7462,2012-05-01,26925,3
7463,2007-02-05,27648,9
7464,2007-09-17,66003,2
7465,2011-10-23,83356,4
7466,2013-05-22,58563,2
7467,2014-11-01,98762,6
7468,2013-07-18,82640,4
7469,2007-12-07,37676,6
7470,2015-03-14,95778,3
7471,2013-05-11,4199,1
7472,2007-05-01,63195,3
7473,2011-02-06,7070,10
7474,2005-03-04,44133,10
7475,2011-07-20,8076,5
7476,2014-10-09,68154,6
7477,2015-10-14,85150,6
7478,2013-11-10,59247,8
7479,2011-11-18,71690,4
7480,2012-09-11,68189,1
7481,2015-09-12,72720,6
7482,2015-12-01,86285,2
7483,2012-06-23,31340,10
7484,2013-09-18,9088,5
7485,2014-02-21,57941,4
7486,2014-10-25,86648,2
7487,2013-12-05,8086,5
7488,2008-02-03,52583,7
7489,2015-12-18,14822,4
7490,2014-01-21,70130,4
7491,2015-11-13,2533,6
7492,2015-10-25,54401,6
7493,2002-08-19,53269,8
7494,2015-06-26,99109,10
7495,2007-05-19,97810,5
7496,2014-06-05,97127,3
7497,2015-08-06,53616,5
7498,2014-05-23,71593,8
7499,2005-02-06,82833,10
7500,2005-08-02,61051,5
7501,2015-12-08,98431,4
7502,2010-05-31,95709,3
7503,2015-11-07,3148,7
7504,2010-12-19,82796,5
7505,2012-03-25,10307,10
7506,2006-11-26,18859,4
7507,2014-07-16,58826,1
7508,2006-07-14,78350,3
7509,2015-12-18,74743,4
7510,2015-10-10,71366,8
7511,2012-09-19,16204,9
7512,2012-07-03,28164,3
7513,2013-04-23,55152,7
7514,2015-05-25,83116,4
7515,2014-08-18,21228,1
7516,2014-05-24,16952,8
7517,2011-07-25,2558,4
7518,2014-11-13,6597,10
7519,2011-09-10,38141,1
7520,2004-10-18,18270,8
7521,2014-10-04,28171,8
7522,2011-10-09,3204,7
7523,2015-12-22,90224,1
7524,2014-10-12,99158,6
7525,2013-02-17,45912,10
7526,2011-03-27,61955,5
7527,2014-05-25,60523,2
7528,2013-07-07,46089,2
7529,2015-05-09,55044,2
7530,2011-04-10,76232,9
7531,2015-08-20,84849,6
7532,2013-03-22,67561,7
7533,2013-11-12,13382,10
7534,2011-08-14,13541,1
7535,2011-03-29,37278,5
7536,2003-03-01,95763,6
7537,2014-09-13,41680,5
7538,2014-11-23,54929,2
7539,2010-03-08,4074,2
7540,2015-11-12,65357,10
7541,2009-11-25,24716,7
7542,2012-01-02,40721,5
7543,2013-07-29,13027,10
7544,2009-09-29,95946,9
7545,2013-09-11,66560,1
7546,2012-03-06,92915,4
7547,2015-01-04,95317,6
7548,2014-02-09,14115,8
7549,2011-03-14,25163,7
7550,2015-11-30,26031,6
7551,2007-05-16,39971,7
7552,2010-05-29,43165,4
7553,2013-04-15,37671,4
7554,2014-03-24,24262,7
7555,2006-05-26,68940,2
7556,2014-09-30,49799,2
7557,2009-09-14,58887,7
7558,2015-09-13,49125,4
7559,2012-08-07,36201,6
7560,2015-10-09,69146,7
7561,2011-05-18,80632,7
7562,2015-09-16,20096,3
7563,2008-12-06,39787,3
7564,2008-07-15,15481,4
7565,2015-10-16,96289,6
7566,2015-07-24,98617,9
7567,2015-07-14,67007,9
7568,2014-08-06,75600,4
7569,2013-08-24,99332,9
7570,2011-09-16,7032,7
7571,2015-05-04,36395,9
7572,2009-04-25,98903,5
7573,2007-10-25,11837,1
7574,2013-04-14,41841,1
7575,2015-01-19,34416,7
7576,2011-04-16,1294,10
7577,2008-10-23,31999,10
7578,2013-02-24,11907,5
7579,2015-08-31,42279,1
7580,2014-09-30,69600,7
7581,2013-11-04,85532,5
7582,2012-06-03,30773,6
7583,2013-10-10,89574,4
7584,2012-11-22,4962,2
7585,2013-07-31,69467,4
7586,2012-04-11,24825,9
7587,2015-10-17,24698,5
7588,2013-06-18,43698,10
7589,2007-07-22,84673,1
7590,2015-07-13,11499,5
7591,2009-08-09,89356,3
7592,2015-12-19,87066,9
7593,2015-03-10,36875,10
7594,2015-05-03,72337,5
7595,2013-11-24,69694,9
7596,2015-01-02,27628,5
7597,2013-07-12,51568,10
7598,2011-02-26,57305,3
7599,2014-09-11,90125,4
7600,2015-09-10,39301,1
7601,2010-01-05,39840,3
7602,2015-09-12,67295,3
7603,2010-07-31,22542,10
7604,2015-02-27,57867,5
7605,2011-12-30,86857,3
7606,2011-09-30,83654,4
7607,2015-05-26,41842,7
7608,2015-07-24,57745,8
7609,2015-07-21,93006,10
7610,2012-07-10,18108,9
7611,2015-01-09,77860,4
7612,2014-02-20,60592,9
7613,2015-04-08,55696,2
7614,2015-07-03,59768,9
7615,2015-11-28,44327,2
7616,2011-11-26,46605,3
7617,2015-04-22,70055,3
7618,2014-08-27,38429,6
7619,2011-12-05,40218,1
7620,2014-09-22,77592,7
7621,2011-07-09,50152,6
7622,2007-09-15,93014,8
7623,2014-12-30,98357,7
7624,2004-12-12,59464,8
7625,2015-10-06,47486,7
7626,2004-07-26,83738,10
7627,2015-05-03,10507,1
7628,2012-09-02,5921,10
7629,2005-12-08,13362,7
7630,2003-06-27,33831,6
7631,2009-07-19,27560,9
7632,2007-06-21,10320,4
7633,2015-02-24,65220,3
7634,2014-04-29,46727,8
7635,2014-11-06,78962,3
7636,2014-11-04,2986,4
7637,2015-07-25,44049,10
7638,2013-07-15,48144,1
7639,2013-08-26,67626,6
7640,2011-01-19,61395,8
7641,2002-11-18,76013,1
7642,2009-07-27,43293,10
7643,2015-11-18,34505,2
7644,2015-12-18,52019,1
7645,2004-09-30,50760,7
7646,2011-03-08,95896,1
7647,2013-11-08,24261,5
7648,2015-12-02,47360,9
7649,2012-12-25,35979,7
7650,2015-03-19,33938,7
7651,2008-09-14,31371,6
7652,2015-06-08,75800,7
7653,2011-05-23,98009,4
7654,2014-11-25,26470,2
7655,2015-12-23,18116,9
7656,2011-09-25,46405,7
7657,2013-03-07,66384,10
7658,2004-10-11,3259,7
7659,2009-11-04,97202,7
7660,2008-10-13,70009,7
7661,2014-03-04,88231,1
7662,2011-11-07,94721,4
7663,2015-01-09,63697,3
7664,2015-08-06,68817,9
7665,2013-06-25,97200,1
7666,2010-07-29,96752,10
7667,2007-02-06,34584,2
7668,2013-10-05,89652,2
7669,2012-11-17,78004,1
7670,2014-09-22,26958,1
7671,2014-06-19,20312,8
7672,2015-12-19,15315,9
7673,2012-11-24,78843,1
7674,2012-01-02,99527,7
7675,2014-12-16,54617,7
7676,2014-12-18,63400,7
7677,2010-11-01,67107,2
7678,2008-06-10,78644,6
7679,2010-06-15,25889,2
7680,2008-06-23,68568,9
7681,2012-06-18,83622,2
7682,2005-11-12,30711,3
7683,2013-08-20,3598,3
7684,2012-09-01,11123,4
7685,2014-04-22,35287,3
7686,2004-09-06,16603,4
7687,2005-05-13,8024,7
7688,2011-05-05,8208,1
7689,2011-08-16,8770,10
7690,2014-01-17,79957,6
7691,2014-08-30,34322,5
7692,2014-03-29,68692,2
7693,2015-05-15,1456,4
7694,2015-06-05,67815,5
7695,2011-01-20,55720,2
7696,2011-09-24,56457,8
7697,2007-10-12,6051,8
7698,2015-07-17,67066,7
7699,2015-07-19,50048,3
7700,2013-12-18,98792,5
7701,2009-11-16,9460,10
7702,2008-10-07,1889,10
7703,2015-01-13,40827,3
7704,2013-07-24,88402,10
7705,2011-04-06,30009,1
7706,2014-04-27,58362,1
7707,2013-06-12,5650,1
7708,2010-04-30,72016,8
7709,2015-01-26,22338,7
7710,2015-06-25,51213,2
7711,2013-09-03,79899,9
7712,2013-10-02,68440,2
7713,2013-05-02,4377,7
7714,2006-05-08,99149,4
7715,2015-10-17,81123,6
7716,2015-11-27,82184,5
7717,2015-07-08,71072,4
7718,2014-05-02,12308,1
7719,2010-09-22,85522,7
7720,2015-11-22,92523,3
7721,2005-05-18,4052,5
7722,2015-09-20,70408,6
7723,2012-02-28,51884,5
7724,2015-08-22,76721,9
7725,2012-10-30,48845,2
7726,2015-04-20,1242,8
7727,2013-03-14,33997,10
7728,2007-12-21,19416,8
7729,2008-08-11,93981,10
7730,2015-10-24,67108,10
7731,2015-10-08,53130,7
7732,2001-02-07,24199,5
7733,2013-10-05,51214,4
7734,2015-01-06,6952,8
7735,2015-11-20,15092,5
7736,2014-04-11,12431,1
7737,2015-10-03,86215,6
7738,2005-10-15,84597,9
7739,2013-08-08,64245,10
7740,2012-08-26,5226,4
7741,2015-07-21,33413,7
7742,2010-10-13,65955,9
7743,2013-09-20,25042,2
7744,2014-09-01,20446,4
7745,2008-09-09,74371,10
7746,2004-09-13,50387,1
7747,2015-10-16,86953,4
7748,2009-10-17,8857,8
7749,2010-07-24,59700,3
7750,2014-09-03,29649,5
7751,2009-01-22,95858,4
7752,2014-03-07,41363,5
7753,2009-08-10,85093,2
7754,2015-08-10,66100,2
7755,2013-04-10,37856,7
7756,2004-12-31,48049,4
7757,2010-03-13,52158,2
7758,2014-07-18,27898,7
7759,2012-03-31,69599,5
7760,2007-10-14,69470,9
7761,2013-01-13,14847,7
7762,2013-08-06,334,3
7763,2015-10-24,1685,10
7764,2012-07-31,96177,5
7765,2014-05-31,43077,3
7766,2009-09-15,16100,8
7767,2015-07-31,39298,8
7768,2015-10-01,84619,6
7769,2013-12-20,31588,3
7770,2006-11-17,75545,8
7771,2014-05-09,40449,2
7772,2011-01-26,69112,6
7773,2014-11-12,33004,1
7774,2011-06-03,40597,2
7775,2010-07-04,20231,9
7776,2015-02-24,71819,1
7777,2009-06-30,2405,7
7778,2013-04-19,64202,5
7779,2008-02-11,81217,6
7780,2015-08-30,67779,5
7781,2014-12-02,78388,8
7782,2010-11-19,67796,5
7783,2013-11-05,58423,8
7784,2014-07-05,3659,9
7785,2015-09-29,84854,7
7786,2007-05-01,42680,7
7787,2011-05-28,1293,6
7788,2009-08-08,70803,8
7789,2015-12-20,50850,10
7790,2009-04-07,82599,2
7791,2014-06-11,30974,5
7792,2014-09-04,19770,9
7793,2014-09-14,99369,7
7794,2009-05-01,218,9
7795,2006-09-01,26305,8
7796,2011-10-30,8805,7
7797,2001-09-18,57719,6
7798,2014-12-28,14420,2
7799,2010-09-04,90694,9
7800,2009-11-11,39206,3
7801,2015-12-14,33361,6
7802,2007-05-06,69317,3
7803,2015-10-03,20023,4
7804,2012-06-27,82615,9
7805,2010-11-18,38517,2
7806,2009-11-14,87268,7
7807,2004-11-16,13081,6
7808,2012-11-07,85534,7
7809,2010-05-30,81503,10
7810,2005-10-05,84049,6
7811,2004-10-25,17578,7
7812,2014-04-25,45961,6
7813,2009-11-06,77664,6
7814,2010-12-07,22907,7
7815,2012-12-05,60098,3
7816,2014-11-01,35057,1
7817,2006-05-14,81927,3
7818,2006-02-21,45525,8
7819,2015-03-24,95700,10
7820,2015-05-10,11416,6
7821,2015-08-19,50266,2
7822,2008-05-21,24736,7
7823,2015-12-14,62476,4
7824,2012-12-15,71404,6
7825,2014-08-06,16667,2
7826,2014-03-12,39045,2
7827,2015-11-26,51439,7
7828,2011-01-06,87300,4
7829,2011-05-31,62981,5
7830,2015-01-24,27674,6
7831,2011-11-19,18336,1
7832,2014-02-07,40895,4
7833,2015-09-28,50221,6
7834,2014-06-19,74970,6
7835,2015-09-18,12247,6
7836,2014-06-11,97066,4
7837,2015-03-18,42979,7
7838,2013-12-07,94191,2
7839,2015-09-20,10185,10
7840,2014-04-15,24280,2
7841,2014-02-01,60432,7
7842,2015-06-27,88682,9
7843,2014-08-05,70565,10
7844,2015-08-20,69065,5
7845,2013-05-13,2712,9
7846,2014-05-14,44006,9
7847,2009-06-01,27059,5
7848,2015-12-21,83109,9
7849,2015-06-14,22647,1
7850,2013-06-14,97162,8
7851,2015-05-06,74932,5
7852,2013-01-20,13312,7
7853,2015-12-05,38853,6
7854,2005-11-21,48197,4
7855,2014-11-04,80967,5
7856,2014-07-15,56406,4
7857,2013-08-02,90356,6
7858,2015-11-02,89394,10
7859,2015-11-26,98111,2
7860,2014-05-07,22509,4
7861,2014-08-14,366,6
7862,2006-05-01,68020,2
7863,2015-10-11,21103,1
7864,2015-10-30,98263,1
7865,2013-10-13,62521,10
7866,2011-03-16,22616,10
7867,2013-10-07,19584,8
7868,2013-09-30,39439,7
7869,2013-05-31,76820,5
7870,2015-03-14,80183,2
7871,2008-03-09,52887,3
7872,2015-01-23,50617,5
7873,2003-01-18,38969,3
7874,2015-02-08,29010,5
7875,2013-09-29,52050,7
7876,2012-09-30,45892,2
7877,2013-06-22,18331,3
7878,2015-03-28,57878,2
7879,2015-07-04,27241,5
7880,2015-05-24,14441,4
7881,2005-03-10,59399,8
7882,2010-10-18,91960,7
7883,2006-07-13,7439,9
7884,2010-11-17,97322,5
7885,2009-06-19,59940,8
7886,2008-08-24,60312,7
7887,2014-02-07,79823,9
7888,2015-09-10,17077,10
7889,2012-03-27,52852,8
7890,2008-03-13,74751,1
7891,2013-06-08,77681,9
7892,2014-11-30,96449,2
7893,2013-09-22,56467,3
7894,2009-09-12,38082,3
7895,2014-07-22,47572,1
7896,2002-10-10,66318,5
7897,2014-01-04,6101,4
7898,2009-03-07,86334,4
7899,2015-12-13,92723,7
7900,2014-08-26,6406,2
7901,2004-05-02,24233,8
7902,2007-07-02,50876,3
7903,2009-08-18,13026,3
7904,2015-12-25,52768,10
7905,2011-12-16,13946,10
7906,2010-02-23,88716,3
7907,2013-03-07,29456,3
7908,2014-09-29,54841,2
7909,2013-10-18,88458,8
7910,2015-12-11,32171,2
7911,2013-10-08,82085,9
7912,2013-07-09,7163,8
7913,2013-10-04,29014,8
7914,2015-12-29,43487,1
7915,2015-07-05,24930,8
7916,2014-04-11,53143,1
7917,2015-05-28,21719,7
7918,2014-08-16,51831,7
7919,2010-04-30,18309,1
7920,2015-09-21,88940,8
7921,2006-01-19,3293,8
7922,2014-07-21,72813,3
7923,2014-10-05,87332,8
7924,2011-07-20,42272,9
7925,2005-11-06,17875,8
7926,2015-11-16,36741,9
7927,2012-02-08,15855,4
7928,2014-11-29,1731,6
7929,2009-11-05,77024,7
7930,2015-12-05,25165,9
7931,2015-07-17,91120,3
7932,2011-09-16,98481,3
7933,2014-11-14,24897,7
7934,2011-01-04,11389,6
7935,2015-03-08,26891,9
7936,2015-06-22,70254,3
7937,2013-09-30,47154,4
7938,2015-12-13,99414,4
7939,2006-09-05,35008,3
7940,2008-08-10,46569,1
7941,2010-06-13,8356,5
7942,2014-06-12,91172,1
7943,2011-11-01,12710,5
7944,2012-11-28,52571,9
7945,2013-02-09,67493,1
7946,2012-08-09,55614,3
7947,2007-12-04,92912,3
7948,2015-11-29,14279,10
7949,2015-07-31,27197,9
7950,2014-04-26,50402,10
7951,2015-10-04,98217,1
7952,2015-11-08,7417,8
7953,2015-04-03,85421,4
7954,2014-04-23,73339,3
7955,2007-03-15,45657,8
7956,2014-03-13,27977,6
7957,2015-12-23,15247,6
7958,2011-12-17,3133,2
7959,2008-08-10,71647,4
7960,2014-05-02,88983,8
7961,2014-02-06,39931,4
7962,2014-03-28,80549,7
7963,2012-03-23,47158,8
7964,2011-07-03,74126,2
7965,2013-10-14,32158,3
7966,2015-07-18,31675,4
7967,2007-03-21,16434,5
7968,2011-11-15,10562,6
7969,2013-01-06,89698,8
7970,2014-02-23,92145,8
7971,2004-03-07,58466,5
7972,2014-05-19,55924,9
7973,2012-11-10,76906,6
7974,2001-08-24,71682,7
7975,2014-05-06,75245,9
7976,2015-10-07,23978,4
7977,2008-10-16,97524,3
7978,2005-03-26,78998,7
7979,2015-04-11,86711,1
7980,2014-03-21,7673,4
7981,2014-02-06,7767,3
7982,2014-07-09,81434,10
7983,2011-08-08,96954,2
7984,2015-08-25,98013,9
7985,2008-04-08,54628,3
7986,2010-06-12,90570,1
7987,2015-12-09,29967,7
7988,2013-12-28,74557,6
7989,2010-03-01,21927,1
7990,2014-01-10,15209,9
7991,2015-11-06,66245,2
7992,2015-12-14,88361,8
7993,2014-03-09,92837,1
7994,2010-06-29,93733,1
7995,2005-12-30,35814,10
7996,2008-01-11,58429,1
7997,2011-10-20,58461,7
7998,2015-11-01,33717,2
7999,2010-05-30,14102,7
8000,2014-09-22,83901,2
8001,2015-12-26,6185,8
8002,2015-05-07,85180,8
8003,2011-12-30,12661,10
8004,2011-02-26,13721,3
8005,2012-09-08,21564,1
8006,2008-04-07,80613,6
8007,2015-10-24,16122,3
8008,2014-07-03,18344,4
8009,2010-12-07,83138,4
8010,2015-10-27,87526,5
8011,2014-03-20,85591,3
8012,2015-10-04,5070,8
8013,2014-09-20,47812,9
8014,2013-03-19,97983,10
8015,2014-12-25,35066,4
8016,2014-05-25,73879,5
8017,2004-06-15,64964,3
8018,2010-09-28,30202,5
8019,2015-05-09,86407,3
8020,2013-09-02,97883,1
8021,2007-03-25,88891,9
8022,2013-04-09,40970,4
8023,2003-10-03,89120,8
8024,2008-09-21,52986,6
8025,2009-06-01,31775,2
8026,2013-11-01,10446,7
8027,2014-12-13,78751,1
8028,2014-08-05,4447,9
8029,2015-05-13,73473,1
8030,2012-07-05,31404,10
8031,2010-11-14,93176,9
8032,2015-03-09,76159,3
8033,2014-06-21,91848,10
8034,2015-02-02,62872,5
8035,2014-05-14,4538,9
8036,2013-03-15,98617,1
8037,2015-12-05,59641,4
8038,2003-12-11,7148,1
8039,2015-09-01,14636,8
8040,2014-07-28,1524,9
8041,2015-07-28,59056,8
8042,2013-07-01,29455,3
8043,2015-06-23,90609,9
8044,2009-10-31,28933,1
8045,2014-06-24,90918,1
8046,2014-12-24,32497,4
8047,2008-06-23,67494,2
8048,2015-11-08,51464,10
8049,2012-03-13,76106,8
8050,2007-05-05,41738,7
8051,2015-09-08,25441,8
8052,2008-06-17,19620,10
8053,2014-02-19,34250,6
8054,2012-07-07,62496,1
8055,2015-05-07,55057,8
8056,2012-12-18,69578,4
8057,2006-01-11,8361,6
8058,2015-07-22,5535,4
8059,2002-09-26,23106,9
8060,2015-11-30,10996,8
8061,2014-07-12,40392,6
8062,2009-04-02,59552,6
8063,2015-09-13,50776,9
8064,2015-10-31,78312,1
8065,2010-07-23,3967,10
8066,2015-03-04,88933,1
8067,2012-10-14,24272,7
8068,2012-05-15,41651,9
8069,2011-04-02,66978,3
8070,2014-08-30,75000,8
8071,2015-11-25,14660,6
8072,2009-02-18,24431,5
8073,2010-12-03,61758,8
8074,2010-04-15,94737,5
8075,2015-07-04,44197,2
8076,2015-11-19,80224,7
8077,2015-03-21,39002,7
8078,2014-06-30,1231,4
8079,2015-09-01,92929,6
8080,2014-12-29,40848,6
8081,2014-11-02,441,3
8082,2015-03-27,78235,6
8083,2011-07-07,57436,6
8084,2014-09-18,32696,2
8085,2010-08-11,3668,7
8086,2015-12-17,36298,2
8087,2008-12-13,78552,4
8088,2015-05-23,33656,4
8089,2009-07-14,19906,7
8090,2015-10-16,98649,8
8091,2008-09-22,38351,1
8092,2014-08-14,42172,10
8093,2007-04-29,25074,7
8094,2010-12-26,22897,4
8095,2015-11-08,96373,2
8096,2015-09-10,66614,10
8097,2015-03-29,4461,2
8098,2011-06-13,41570,3
8099,2008-11-08,23544,2
8100,2014-08-09,85352,7
8101,2008-01-08,30102,1
8102,2015-12-22,10857,1
8103,2009-08-21,41729,6
8104,2007-10-26,26457,10
8105,2015-04-29,98763,2
8106,2007-11-02,89740,10
8107,2015-09-30,55251,10
8108,2006-10-12,51548,10
8109,2007-03-02,85891,9
8110,2006-01-03,81466,2
8111,2015-03-12,54184,1
8112,2010-07-04,52270,3
8113,2012-01-26,911,10
8114,2011-03-29,6829,4
8115,2014-02-19,62681,1
8116,2015-12-30,54039,7
8117,2008-10-22,36283,10
8118,2015-07-29,91881,3
8119,2014-06-30,68180,2
8120,2015-11-21,30245,2
8121,2014-03-22,6923,5
8122,2013-03-17,86108,5
8123,2014-12-05,51365,8
8124,2014-02-03,54262,4
8125,2014-09-28,88640,4
8126,2014-08-05,99646,10
8127,2015-11-19,92976,8
8128,2015-07-10,71948,8
8129,2014-06-24,84083,9
8130,2015-11-03,35888,2
8131,2015-09-23,48370,2
8132,2013-03-14,15640,4
8133,2015-04-03,40374,10
8134,2008-12-20,38462,9
8135,2014-02-08,74693,8
8136,2012-09-10,77105,1
8137,2013-04-09,39768,10
8138,2014-10-06,48287,10
8139,2011-09-05,62426,1
8140,2011-04-18,64060,3
8141,2014-12-29,40031,2
8142,2004-04-23,8689,9
8143,2013-12-21,38430,8
8144,2011-09-20,26403,8
8145,2015-05-30,28973,6
8146,2014-09-26,10303,1
8147,2011-03-02,36087,2
8148,2011-10-28,66464,2
8149,2015-01-28,65053,9
8150,2010-03-05,66620,10
8151,2011-01-21,10118,3
8152,2010-03-30,36433,5
8153,2014-10-20,54244,1
8154,2015-02-19,96519,3
8155,2013-04-18,3365,7
8156,2013-03-19,22498,2
8157,2012-02-05,54770,6
8158,2013-07-04,15943,3
8159,2014-09-24,20168,9
8160,2015-09-12,87368,10
8161,2014-11-04,77648,5
8162,2015-07-15,68142,3
8163,2014-11-13,57309,3
8164,2015-06-08,93570,8
8165,2014-12-21,20674,4
8166,2011-12-26,39832,10
8167,2015-12-12,41101,3
8168,2015-12-03,3000,9
8169,2015-10-26,76804,1
8170,2014-08-09,13610,9
8171,2015-09-29,99163,4
8172,2014-03-19,73374,8
8173,2012-05-21,32590,6
8174,2015-05-12,26453,1
8175,2009-09-06,17505,2
8176,2015-06-05,19183,7
8177,2012-07-26,82514,2
8178,2011-01-13,72146,7
8179,2015-12-09,31735,8
8180,2015-12-08,78643,6
8181,2014-08-08,24506,1
8182,2004-10-28,62501,10
8183,2012-11-04,4334,9
8184,2008-09-11,25659,7
8185,2013-12-18,10220,9
8186,2011-11-22,955,8
8187,2011-08-29,92207,2
8188,2013-06-30,42498,6
8189,2013-11-07,78728,2
8190,2013-10-04,5710,7
8191,2013-08-23,75358,10
8192,2014-08-25,28331,2
8193,2013-03-25,31941,9
8194,2013-06-21,45373,9
8195,2014-02-07,96122,5
8196,2003-08-27,12711,7
8197,2010-04-14,94073,10
8198,2014-05-02,72918,4
8199,2013-12-09,28796,6
8200,2013-11-11,73230,8
8201,2015-07-22,38960,5
8202,2009-01-26,23918,4
8203,2015-11-15,15157,7
8204,2010-04-16,79106,3
8205,2011-07-20,49298,7
8206,2015-03-07,43621,8
8207,2007-10-04,77394,1
8208,2012-02-24,72017,4
8209,2004-05-10,67391,3
8210,2014-11-01,19941,8
8211,2015-10-11,82105,10
8212,2007-12-29,25169,8
8213,2006-10-14,43859,4
8214,2015-02-03,73761,2
8215,2011-09-04,6283,2
8216,2013-02-02,28452,6
8217,2014-05-02,15204,9
8218,2013-11-14,90264,7
8219,2012-05-12,38434,10
8220,2008-08-11,68019,8
8221,2015-04-04,5537,5
8222,2014-04-18,96112,4
8223,2015-11-02,76753,3
8224,2015-12-29,47477,7
8225,2012-03-29,79122,3
8226,2015-12-10,38781,2
8227,2012-02-05,43337,10
8228,2015-02-14,7303,10
8229,2012-03-20,54236,4
8230,2014-11-08,92889,7
8231,2015-08-29,37584,4
8232,2015-11-11,33586,10
8233,2014-07-14,79900,6
8234,2015-02-06,19819,9
8235,2010-07-08,17801,10
8236,2012-11-27,56265,5
8237,2013-08-28,80361,9
8238,2005-01-28,9699,2
8239,2015-03-25,80240,1
8240,2015-11-25,87498,3
8241,2011-07-22,80820,7
8242,2012-12-27,35897,3
8243,2015-04-06,51741,2
8244,2015-09-29,84698,5
8245,2011-07-13,78344,10
8246,2015-11-16,34515,9
8247,2003-07-13,21278,3
8248,2015-07-12,13131,1
8249,2012-02-13,78924,3
8250,2012-04-25,45309,4
8251,2012-01-05,18462,2
8252,2014-07-01,34104,3
8253,2013-06-03,64477,6
8254,2015-10-05,74640,7
8255,2015-05-31,90083,10
8256,2011-10-26,71269,1
8257,2014-12-21,11863,10
8258,2014-08-31,87885,9
8259,2011-11-06,6601,1
8260,2004-02-13,82273,7
8261,2012-10-06,39435,10
8262,2012-04-06,26081,3
8263,2008-04-30,36425,9
8264,2003-02-02,66437,6
8265,2015-12-09,99815,10
8266,2015-11-27,6305,2
8267,2010-09-05,84534,2
8268,2015-10-24,92147,2
8269,2013-05-19,59539,3
8270,2015-10-14,61068,7
8271,2015-09-20,35644,6
8272,2015-08-20,92377,1
8273,2014-05-03,98384,2
8274,2013-10-18,74766,4
8275,2011-01-12,63714,7
8276,2015-09-05,89134,3
8277,2011-11-08,78744,9
8278,2015-03-04,88217,5
8279,2007-01-16,37062,6
8280,2013-03-24,53778,6
8281,2007-02-05,99843,7
8282,2015-02-07,7051,9
8283,2014-08-19,72453,4
8284,2015-02-05,71247,1
8285,2004-04-24,67198,7
8286,2014-09-11,65452,8
8287,2009-10-28,24338,1
8288,2015-12-20,40252,9
8289,2014-10-07,14931,9
8290,2015-10-20,79374,7
8291,2014-10-03,61019,2
8292,2009-07-19,48758,8
8293,2014-11-20,30309,5
8294,2014-03-20,67693,5
8295,2015-03-19,87753,1
8296,2013-03-20,1382,8
8297,2015-10-25,91122,2
8298,2005-01-09,16463,5
8299,2012-11-28,78814,4
8300,2013-09-24,23072,6
8301,2011-04-06,74129,7
8302,2009-12-01,74627,2
8303,2015-01-06,55446,8
8304,2015-10-24,38751,4
8305,2014-07-06,31956,4
8306,2014-11-26,32547,8
8307,2011-06-12,97000,7
8308,2015-09-07,67244,1
8309,2007-06-17,29957,7
8310,2015-04-24,93459,7
8311,2011-12-05,94596,6
8312,2011-08-04,1814,7
8313,2012-09-15,84361,4
8314,2012-12-13,84833,4
8315,2015-07-29,30261,3
8316,2013-07-27,72249,6
8317,2010-03-08,62274,3
8318,2015-12-30,40165,1
8319,2010-12-20,98430,8
8320,2012-11-30,34681,6
8321,2010-02-09,84038,9
8322,2010-12-20,9440,2
8323,2015-11-11,89214,7
8324,2004-09-16,61349,9
8325,2014-09-13,82059,10
8326,2014-07-22,30270,3
8327,2015-01-21,79182,4
8328,2015-05-31,15062,8
8329,2015-11-13,85885,8
8330,2015-09-12,98934,3
8331,2015-04-14,87935,10
8332,2012-05-06,64047,9
8333,2014-07-05,27619,7
8334,2015-07-13,70310,5
8335,2012-02-27,66845,5
8336,2013-05-24,90620,4
