id,created_on,creator_id,content_id
20715,2011-09-01,219,1
20716,2004-09-05,609,4
20717,2009-12-02,619,2
20718,2006-09-04,742,4
20719,2008-12-18,369,3
20720,2006-07-05,93,2
20721,2014-07-15,339,2
20722,2013-12-07,175,2
20723,2013-12-08,855,1
20724,2015-03-27,308,1
20725,2013-12-17,616,4
20726,2015-05-06,446,4
20727,2015-01-15,908,1
20728,2013-12-10,350,2
20729,2014-09-24,218,4
20730,2002-01-15,947,1
20731,2013-06-23,33,4
20732,2012-02-09,937,1
20733,2015-12-12,163,1
20734,2015-04-30,485,2
20735,2015-09-28,672,4
20736,2015-05-13,863,4
20737,2014-10-16,583,4
20738,2012-04-17,248,2
20739,2014-02-20,871,4
20740,2015-10-31,171,4
20741,2012-04-20,348,4
20742,2014-07-30,344,2
20743,2015-12-17,838,1
20744,2015-02-08,907,3
20745,2015-05-26,19,3
20746,2004-03-26,604,2
20747,2015-04-15,884,4
20748,2010-07-16,431,2
20749,2015-12-29,652,3
20750,2007-08-27,947,3
20751,2012-11-21,101,3
20752,2014-02-14,376,4
20753,2010-09-15,925,2
20754,2014-10-13,953,2
20755,2015-12-07,918,4
20756,2014-10-23,873,3
20757,2010-09-01,4,2
20758,2010-12-10,747,1
20759,2015-05-06,407,3
20760,2015-11-14,601,1
20761,2014-07-25,800,3
20762,2008-05-16,86,2
20763,2010-09-22,728,4
20764,2000-06-28,15,2
20765,2015-11-06,811,2
20766,2015-11-29,259,2
20767,2012-10-08,604,1
20768,2015-01-07,596,4
20769,2010-10-07,658,4
20770,2013-02-11,78,4
20771,2015-12-23,208,4
20772,2004-12-12,492,2
20773,2009-04-11,787,4
20774,2014-01-15,178,1
20775,2015-07-07,420,2
20776,2013-07-05,484,4
20777,2012-04-21,709,3
20778,2014-08-30,14,1
20779,2007-08-27,216,1
20780,2014-10-05,53,4
20781,2014-04-29,971,3
20782,2014-05-11,746,2
20783,2009-06-14,936,4
20784,2006-10-05,847,3
20785,2014-05-30,361,3
20786,2013-09-06,146,2
20787,2010-03-18,648,2
20788,2015-06-14,222,4
20789,2008-11-10,613,4
20790,2005-02-20,633,3
20791,2005-12-12,713,1
20792,2009-11-19,185,1
20793,2013-07-15,862,4
20794,2015-09-13,703,3
20795,2014-12-05,585,3
20796,2008-11-12,133,4
20797,2013-09-14,768,3
20798,2015-03-25,939,2
20799,2014-08-29,574,1
20800,2015-06-27,197,4
20801,2015-11-30,838,1
20802,2006-08-11,921,1
20803,2012-07-03,180,3
20804,2009-12-24,973,2
20805,2015-12-08,750,2
20806,2006-05-08,821,1
20807,2010-03-29,609,3
20808,2009-10-01,634,1
20809,2013-05-19,176,2
20810,2014-01-10,278,4
20811,2013-11-07,23,1
20812,2012-10-06,19,1
20813,2015-02-03,999,2
20814,2015-12-26,163,3
20815,2002-12-24,634,4
20816,2006-04-24,987,3
20817,2003-03-29,725,3
20818,2015-05-28,249,4
20819,2012-10-27,278,4
20820,2007-05-20,764,3
20821,2007-02-14,979,4
20822,2012-10-31,506,2
20823,2011-03-12,745,3
20824,2008-03-28,316,1
20825,2010-04-23,782,3
20826,2014-01-05,638,3
20827,2015-12-26,342,2
20828,2009-05-17,563,1
20829,2009-01-27,18,1
20830,2015-11-28,838,1
20831,2014-12-08,480,1
20832,2006-03-07,251,1
20833,2015-06-10,875,2
20834,2006-03-06,347,4
20835,2013-11-23,602,1
20836,2014-10-17,678,2
20837,2011-11-13,406,1
20838,2012-10-25,803,3
20839,2014-01-29,45,1
20840,2012-04-03,619,4
20841,2010-12-12,77,4
20842,2010-01-04,892,3
20843,2014-07-09,834,1
20844,2013-09-15,841,2
20845,2005-11-22,543,1
20846,2009-09-01,239,1
20847,2004-02-28,211,4
20848,2013-07-28,346,3
20849,2014-02-24,283,2
20850,2008-06-05,501,4
20851,2012-11-25,518,3
20852,2003-03-20,809,4
20853,2014-01-30,934,1
20854,2014-12-20,45,3
20855,2015-05-14,177,4
20856,2015-01-19,188,2
20857,2014-07-22,223,2
20858,2014-05-07,164,2
20859,2008-05-17,190,1
20860,2011-02-19,378,1
20861,2015-08-10,938,1
20862,2014-08-24,794,4
20863,2015-06-05,560,3
20864,2012-04-02,4,3
20865,2007-01-10,865,4
20866,2013-10-21,203,3
20867,2014-07-02,756,3
20868,2011-10-18,568,4
20869,2004-10-28,4,4
20870,2015-09-13,427,1
20871,2010-07-20,105,3
20872,2013-05-25,841,2
20873,2011-09-26,234,3
20874,2008-06-12,473,1
20875,2013-08-13,736,4
20876,2013-04-24,928,1
20877,2014-08-14,69,4
20878,2007-05-04,20,3
20879,2014-02-02,75,2
20880,2012-11-09,110,4
20881,2015-06-18,2,1
20882,2015-07-22,40,3
20883,2015-11-28,249,2
20884,2013-11-21,526,2
20885,2011-02-11,430,3
20886,2004-07-01,634,1
20887,2012-11-23,8,1
20888,2015-12-14,903,3
20889,2014-03-06,153,3
20890,2015-01-23,679,3
20891,2015-03-14,186,4
20892,2014-03-29,72,3
20893,2014-04-28,78,2
20894,2008-04-29,809,2
20895,2011-02-22,824,3
20896,2015-03-10,90,2
20897,2015-06-23,873,2
20898,2014-07-26,633,3
20899,2015-07-23,345,2
20900,2015-07-24,849,2
20901,2010-08-30,207,3
20902,2015-08-05,597,4
20903,2015-12-24,876,2
20904,2006-01-01,931,4
20905,2015-12-05,521,1
20906,2012-12-16,35,3
20907,2015-11-04,720,1
20908,2006-02-01,774,3
20909,2009-07-15,232,1
20910,2004-08-29,4,3
20911,2007-02-11,683,4
20912,2012-12-08,29,1
20913,2015-07-18,746,2
20914,2010-11-03,17,4
20915,2013-03-21,768,2
20916,2015-08-19,564,2
20917,2013-03-13,571,2
20918,2014-10-24,585,1
20919,2011-04-19,591,3
20920,2015-12-23,903,2
20921,2005-10-17,884,3
20922,2009-05-07,449,4
20923,2007-04-10,936,1
20924,2010-10-15,215,2
20925,2014-05-25,696,4
20926,2014-12-21,513,3
20927,2015-09-13,679,1
20928,2014-11-13,212,4
20929,2015-04-01,225,3
20930,2010-04-17,837,1
20931,2008-07-05,145,4
20932,2015-02-20,59,2
20933,2004-10-23,527,1
20934,2007-06-24,609,2
20935,2007-12-15,397,1
20936,2015-12-14,521,1
20937,2014-07-14,648,3
20938,2014-09-12,356,1
20939,2014-08-29,348,4
20940,2008-09-28,13,3
20941,2015-05-29,568,2
20942,2006-09-28,117,2
20943,2012-02-17,441,3
20944,2011-03-04,161,2
20945,2012-11-19,803,4
20946,2012-01-08,873,2
20947,2009-11-17,466,3
20948,2015-01-22,418,1
20949,2007-11-30,318,2
20950,2013-01-24,34,2
20951,2014-11-17,620,4
20952,2014-12-05,667,4
20953,2009-03-31,617,1
20954,2011-10-31,712,3
20955,2012-10-24,833,3
20956,2015-12-11,653,4
20957,2014-09-09,6,2
20958,2015-05-03,628,2
20959,2015-04-13,533,2
20960,2015-10-29,338,1
20961,2015-05-07,259,1
20962,2015-11-17,672,3
20963,2013-01-02,733,4
20964,2013-06-13,348,2
20965,2013-04-30,780,3
20966,2012-12-07,744,2
20967,2014-09-05,702,4
20968,2004-03-20,810,3
20969,2015-09-22,873,1
20970,2015-05-19,131,2
20971,2009-02-03,323,2
20972,2015-09-26,428,3
20973,2010-02-23,854,1
20974,2011-12-22,929,1
20975,2012-10-18,303,1
20976,2012-06-24,217,2
20977,2013-06-22,661,4
20978,2014-11-04,982,4
20979,2010-10-02,438,2
20980,2012-06-15,935,2
20981,2004-09-04,285,1
20982,2011-06-13,454,4
20983,2011-10-19,744,1
20984,2015-11-21,147,4
20985,2004-04-12,358,3
20986,2014-07-02,598,3
20987,2014-03-25,30,1
20988,2015-06-06,636,4
20989,2015-02-17,2,1
20990,2006-05-01,313,1
20991,2004-04-04,787,3
20992,2015-11-10,916,4
20993,2009-11-23,437,2
20994,2011-03-14,936,4
20995,2013-01-05,67,2
20996,2006-12-29,574,1
20997,2015-01-01,158,1
20998,2004-09-27,936,4
20999,2014-02-20,878,1
21000,2014-02-05,161,4
21001,2006-02-12,371,4
21002,2009-08-23,696,2
21003,2011-01-06,981,3
21004,2005-12-20,827,1
21005,2007-09-21,24,4
21006,2009-12-14,103,4
21007,2012-03-23,436,4
21008,2001-10-31,830,4
21009,2007-10-24,120,4
21010,2015-12-21,514,2
21011,2015-12-30,342,4
21012,2013-08-02,917,4
21013,2015-12-01,682,3
21014,2012-05-22,203,1
21015,2015-04-27,676,4
21016,2010-02-05,575,4
21017,2015-03-27,589,3
21018,2014-03-13,466,2
21019,2015-07-05,382,3
21020,2012-03-07,547,3
21021,2014-01-05,419,1
21022,2015-05-05,392,2
21023,2013-06-18,423,1
21024,2009-11-20,890,2
21025,2013-12-22,329,3
21026,2012-03-30,39,1
21027,2014-11-22,636,1
21028,2012-05-04,168,4
21029,2010-06-07,749,3
21030,2014-01-11,139,4
21031,2014-10-02,45,1
21032,2015-12-26,539,3
21033,2005-10-14,302,2
21034,2003-06-29,123,3
21035,2009-03-09,339,1
21036,2012-09-13,586,3
21037,2015-09-08,952,2
21038,2011-06-05,839,2
21039,2011-09-06,288,4
21040,2006-04-01,190,1
21041,2011-09-28,725,4
21042,2013-11-26,83,1
21043,2013-03-12,937,2
21044,2013-02-02,331,1
21045,2013-09-02,580,2
21046,2013-12-23,331,2
21047,2015-02-25,623,2
21048,2015-01-20,848,3
21049,2008-10-24,356,1
21050,2013-01-16,940,4
21051,2015-05-17,953,3
21052,2011-07-14,146,1
21053,2013-09-30,81,2
21054,2013-07-16,937,4
21055,2015-01-16,474,4
21056,2009-11-16,389,4
21057,2014-08-02,494,3
21058,2015-08-12,515,2
21059,2013-08-22,217,1
21060,2015-02-11,754,1
21061,2011-11-22,433,3
21062,2011-03-21,871,3
21063,2013-12-27,188,4
21064,2012-04-16,937,4
21065,2015-03-22,771,4
21066,2007-04-26,172,1
21067,2010-04-11,347,4
21068,2008-09-04,105,2
21069,2014-01-26,948,4
21070,2015-04-12,450,2
21071,2007-12-26,435,4
21072,2014-10-26,26,2
21073,2015-12-03,514,2
21074,2010-09-17,195,3
21075,2004-03-01,8,4
21076,2011-05-31,441,4
21077,2014-01-17,915,3
21078,2015-09-02,948,3
21079,2014-10-17,280,3
21080,2010-08-13,916,4
21081,2014-11-28,765,1
21082,2015-01-09,373,4
21083,2015-09-07,487,4
21084,2015-07-23,481,1
21085,2012-05-30,749,1
21086,2014-10-27,964,1
21087,2012-09-01,973,2
21088,2012-05-03,619,2
21089,2014-02-23,988,1
21090,2008-04-12,518,4
21091,2002-01-09,193,1
21092,2008-08-23,141,2
21093,2012-05-20,987,3
21094,2005-07-18,758,3
21095,2015-01-18,601,4
21096,2009-02-07,940,1
21097,2010-07-20,64,4
21098,2009-08-09,43,3
21099,2012-07-05,287,2
21100,2014-07-24,360,3
21101,2005-11-13,662,4
21102,2014-06-20,622,2
21103,2011-04-15,637,3
21104,2011-03-19,363,4
21105,2015-09-21,225,2
21106,2015-12-04,721,3
21107,2011-05-20,137,4
21108,2009-11-24,960,4
21109,2015-09-24,455,4
21110,2012-07-14,800,2
21111,2014-09-23,89,2
21112,2013-06-06,701,1
21113,2014-06-18,599,4
21114,2015-05-22,163,3
21115,2006-04-15,384,4
21116,2014-04-27,953,4
21117,2011-07-03,877,1
21118,2012-02-08,138,3
21119,2012-01-08,463,1
21120,2013-06-21,326,3
21121,2012-01-05,76,4
21122,2011-06-09,511,2
21123,2014-10-24,844,3
21124,2015-04-14,463,3
21125,2013-11-19,746,3
21126,2015-12-11,199,2
21127,2012-02-28,605,3
21128,2010-12-31,18,3
21129,2012-09-08,439,2
21130,2007-12-03,617,2
21131,2012-05-15,29,3
21132,2008-08-10,239,3
21133,2015-08-01,757,2
21134,2015-12-23,876,4
21135,2015-10-16,934,1
21136,2013-05-04,135,1
21137,2009-08-08,569,3
21138,2015-06-27,221,2
21139,2011-06-12,397,4
21140,2009-07-26,886,3
21141,2014-09-06,160,4
21142,2015-07-08,870,1
21143,2009-02-15,993,4
21144,2012-07-24,897,4
21145,2011-09-13,634,4
21146,2012-03-19,992,2
21147,2015-12-19,348,2
21148,2012-09-11,808,4
21149,2014-10-18,754,1
21150,2008-09-16,105,3
21151,2015-11-13,312,3
21152,2013-10-28,916,1
21153,2012-08-27,908,1
21154,2015-12-08,934,1
21155,2012-07-22,138,2
21156,2015-09-30,945,2
21157,2013-01-15,181,1
21158,2006-05-27,138,3
21159,2014-07-27,169,4
21160,2005-09-16,629,1
21161,2010-11-15,478,3
21162,2008-08-09,28,3
21163,2015-12-19,311,2
21164,2014-10-18,679,3
21165,2015-09-24,633,3
21166,2015-09-23,301,3
21167,2012-09-22,991,3
21168,2015-12-28,720,3
21169,2013-06-02,610,2
21170,2014-08-19,543,4
21171,2006-10-31,709,1
21172,2012-08-03,893,3
21173,2015-09-09,30,3
21174,2010-10-30,70,2
21175,2003-05-19,577,1
21176,2009-10-13,122,1
21177,2007-07-15,383,4
21178,2015-08-09,554,2
21179,2013-06-02,243,3
21180,2008-02-16,624,2
21181,2013-04-30,973,4
21182,2010-04-15,803,2
21183,2011-01-19,696,4
21184,2015-02-04,447,4
21185,2014-04-25,414,4
21186,2013-02-05,667,1
21187,2014-12-03,195,2
21188,2010-12-03,980,1
21189,2010-03-21,150,1
21190,2012-12-21,855,3
21191,2010-08-24,444,4
21192,2011-12-07,572,3
21193,2015-05-02,759,4
21194,2015-07-13,734,4
21195,2010-10-20,580,3
21196,2011-11-07,414,3
21197,2004-12-23,578,2
21198,2013-12-16,184,2
21199,2013-12-18,774,2
21200,2014-10-17,373,3
21201,2013-05-22,516,4
21202,2015-11-15,559,3
21203,2013-06-03,943,3
21204,2015-12-30,635,4
21205,2014-11-03,290,1
21206,2009-05-23,785,4
21207,2014-10-07,407,2
21208,2013-06-30,895,4
21209,2014-07-17,988,2
21210,2014-08-16,435,3
21211,2015-07-12,158,1
21212,2013-12-29,271,1
21213,2013-05-26,741,3
21214,2015-10-21,191,4
21215,2013-07-06,551,1
21216,2012-01-10,110,2
21217,2015-12-29,96,1
21218,2014-08-29,574,4
21219,2015-09-01,255,4
21220,2014-01-05,359,4
21221,2014-04-18,292,2
21222,2013-09-23,207,4
21223,2008-01-31,806,2
21224,2015-05-29,671,3
21225,2015-08-21,385,1
21226,2013-10-04,558,3
21227,2015-09-18,220,2
21228,2015-04-03,294,3
21229,2012-03-21,128,4
21230,2015-11-17,220,3
21231,2012-12-26,261,2
21232,2012-05-26,878,1
21233,2015-04-28,407,1
21234,2009-01-09,813,4
21235,2015-04-04,165,3
21236,2015-04-10,610,1
21237,2014-07-20,354,4
21238,2015-03-07,213,4
21239,2011-11-10,180,2
21240,2011-02-12,904,2
21241,2012-01-26,90,2
21242,2008-05-07,314,1
21243,2007-05-11,787,2
21244,2015-11-23,335,1
21245,2013-02-13,346,2
21246,2015-11-14,325,2
21247,2015-04-19,269,1
21248,2014-03-15,153,3
21249,2014-09-17,804,3
21250,2012-01-22,200,3
21251,2011-07-12,558,3
21252,2015-04-14,418,4
21253,2012-01-19,991,2
21254,2009-07-17,648,3
21255,2012-04-07,31,4
21256,2012-11-30,310,2
21257,2012-10-20,772,4
21258,2009-03-06,932,2
21259,2014-09-13,799,3
21260,2015-09-13,910,4
21261,2015-12-22,876,1
21262,2015-07-08,971,2
21263,2003-10-03,347,2
21264,2008-07-14,627,2
21265,2015-10-17,339,1
21266,2009-11-06,914,2
21267,2015-09-16,910,4
21268,2007-06-11,105,2
21269,2015-11-17,656,3
21270,2008-07-19,203,1
21271,2011-06-22,297,4
21272,2012-10-10,109,1
21273,2012-09-11,194,4
21274,2008-09-04,255,1
21275,2010-02-12,380,2
21276,2006-01-16,847,1
21277,2013-09-04,772,2
21278,2015-12-14,453,4
21279,2015-12-14,882,1
21280,2009-04-21,248,3
21281,2013-06-18,353,4
21282,2013-09-04,671,2
21283,2012-05-13,953,3
21284,2015-10-11,557,4
21285,2014-09-17,120,2
21286,2006-07-23,299,3
21287,2004-01-14,751,1
21288,2004-08-30,529,2
21289,2013-11-07,712,2
21290,2001-12-18,472,4
21291,2014-10-29,61,4
21292,2015-09-25,382,1
21293,2015-08-30,356,1
21294,2013-06-16,708,4
21295,2015-10-24,672,4
21296,2011-08-10,981,2
21297,2014-10-08,329,2
21298,2015-05-04,4,3
21299,2009-04-08,194,4
21300,2013-02-17,8,2
21301,2015-10-23,971,4
21302,2015-07-21,476,1
21303,2015-03-21,589,3
21304,2013-05-11,703,4
21305,2015-07-20,411,3
21306,2007-12-12,442,3
21307,2009-02-20,240,1
21308,2012-05-30,879,2
21309,2014-03-16,747,2
21310,2009-12-23,431,3
21311,2014-08-26,879,2
21312,2014-09-18,124,1
21313,2013-04-07,823,3
21314,2013-11-24,333,4
21315,2008-08-11,542,4
21316,2012-08-23,856,1
21317,2015-03-01,61,1
21318,2005-12-17,737,3
21319,2015-07-01,454,2
21320,2015-10-21,145,1
21321,2007-09-24,981,2
21322,2009-02-23,690,2
21323,2007-12-25,239,3
21324,2004-10-27,110,1
21325,2012-12-26,146,3
21326,2015-11-23,176,1
21327,2013-09-03,468,2
21328,2015-03-31,170,3
21329,2007-07-25,47,2
21330,2009-10-12,797,4
21331,2010-09-03,81,1
21332,2004-03-30,751,1
21333,2008-12-06,771,1
21334,2013-08-15,463,4
21335,2010-05-02,607,2
21336,2013-12-13,164,1
21337,2015-12-30,652,2
21338,2013-09-10,51,3
21339,2011-03-15,847,2
21340,2014-10-05,751,4
21341,2015-03-09,831,2
21342,2015-12-04,939,3
21343,2015-01-23,914,1
21344,2015-05-23,515,4
21345,2010-03-21,598,2
21346,2015-05-17,121,4
21347,2007-01-06,415,2
21348,2011-10-07,67,3
21349,2014-08-27,575,2
21350,2015-12-27,345,2
21351,2012-08-10,173,4
21352,2007-02-26,964,3
21353,2015-02-21,636,1
21354,2013-09-23,450,2
21355,2013-08-11,627,3
21356,2014-03-10,143,2
21357,2009-09-17,517,2
21358,2014-12-26,669,2
21359,2013-12-09,447,4
21360,2004-05-18,947,4
21361,2014-07-06,487,2
21362,2014-03-07,756,4
21363,2013-05-16,404,2
21364,2012-09-07,591,2
21365,2015-12-23,80,4
21366,2011-09-06,820,2
21367,2012-07-08,233,2
21368,2015-07-29,806,1
21369,2008-11-30,847,2
21370,2014-11-16,107,3
21371,2013-11-07,537,2
21372,2015-10-15,208,4
21373,2006-11-11,696,3
21374,2011-05-11,17,1
21375,2011-01-28,805,2
21376,2002-04-17,919,3
21377,2011-12-17,542,1
21378,2012-07-15,371,1
21379,2015-07-31,523,3
21380,2015-11-04,54,3
21381,2015-01-31,759,1
21382,2014-06-12,115,1
21383,2009-03-14,250,1
21384,2003-09-18,84,4
21385,2009-06-19,331,3
21386,2011-07-12,745,2
21387,2013-10-31,427,1
21388,2013-03-26,399,4
21389,2003-10-13,301,2
21390,2015-11-07,732,2
21391,2004-05-25,529,1
21392,2012-09-09,553,3
21393,2015-12-21,480,4
21394,2013-07-26,657,3
21395,2015-06-09,857,1
21396,2014-04-08,670,1
21397,2015-08-12,2,2
21398,2012-10-18,91,4
21399,2015-08-09,786,1
21400,2007-12-31,707,2
21401,2015-08-02,659,4
21402,2015-12-29,120,2
21403,2015-05-28,446,2
21404,2011-04-11,392,4
21405,2009-02-03,687,4
21406,2014-07-16,106,2
21407,2004-06-16,711,4
21408,2014-04-16,71,1
21409,2013-07-19,567,1
21410,2011-09-02,19,3
21411,2014-11-22,530,1
21412,2015-04-22,666,1
21413,2014-09-24,380,3
21414,2009-11-26,287,4
21415,2005-12-19,207,3
21416,2014-07-22,984,4
21417,2013-09-08,500,3
21418,2015-02-03,789,2
21419,2015-01-13,734,2
21420,2004-11-18,807,4
21421,2014-06-12,130,2
21422,2014-05-23,598,2
21423,2014-11-16,202,2
21424,2015-12-07,539,2
21425,2014-09-13,370,1
21426,2015-06-23,708,4
21427,2015-02-28,306,2
21428,2013-06-19,830,4
21429,2005-04-29,753,1
21430,2014-02-27,988,3
21431,2015-10-12,515,3
21432,2015-12-10,325,4
21433,2015-05-07,233,3
21434,2015-06-28,828,4
21435,2007-03-08,662,2
21436,2013-11-11,793,4
21437,2015-10-15,514,4
21438,2010-12-08,165,2
21439,2014-01-08,656,4
21440,2002-05-04,578,3
21441,2014-11-26,986,3
21442,2004-05-15,529,1
21443,2015-05-25,628,3
21444,2015-11-16,997,1
21445,2015-12-08,14,3
21446,2015-11-15,325,1
21447,2015-06-17,34,3
21448,2014-05-01,591,1
21449,2003-12-13,606,3
21450,2001-09-07,864,4
21451,2014-11-14,612,3
21452,2005-01-05,112,1
21453,2014-06-23,772,3
21454,2010-06-20,466,4
21455,2014-02-02,427,3
21456,2013-12-24,265,1
21457,2013-02-16,525,1
21458,2015-09-29,765,1
21459,2015-05-27,941,1
21460,2014-05-11,845,2
21461,2014-06-19,958,2
21462,2014-05-17,991,2
21463,2011-11-22,178,4
21464,2014-10-23,363,3
21465,2012-04-06,31,4
21466,2015-01-05,710,1
21467,2014-08-18,754,4
21468,2004-02-11,561,1
21469,2014-08-08,107,3
21470,2011-03-23,481,4
21471,2015-02-23,480,1
21472,2008-12-18,466,1
21473,2005-09-11,845,3
21474,2004-03-09,677,3
21475,2014-11-10,41,1
21476,2015-09-14,385,1
21477,2015-07-21,445,4
21478,2013-05-13,565,4
21479,2014-11-07,589,4
21480,2012-01-26,555,1
21481,2014-08-24,329,1
21482,2012-02-26,881,1
21483,2006-12-14,613,2
21484,2006-03-08,185,3
21485,2015-05-19,491,4
21486,2008-07-26,64,4
21487,2011-07-04,579,1
21488,2014-05-09,195,1
21489,2014-01-25,185,4
21490,2011-05-18,685,1
21491,2015-12-28,412,3
21492,2015-11-08,413,3
21493,2013-10-17,503,3
21494,2012-06-19,340,1
21495,2015-09-26,304,2
21496,2005-10-01,501,2
21497,2015-03-01,350,3
21498,2015-10-25,197,4
21499,2006-09-01,688,2
21500,2015-09-22,170,3
21501,2015-05-09,73,1
21502,2015-09-20,320,1
21503,2015-03-19,647,4
21504,2012-06-01,982,1
21505,2012-05-29,106,4
21506,2015-02-23,952,3
21507,2014-09-14,130,3
21508,2014-04-09,901,4
21509,2014-03-11,793,3
21510,2015-12-18,592,2
21511,2015-12-16,655,3
21512,2014-12-09,484,2
21513,2015-05-31,53,4
21514,2010-01-28,216,4
21515,2015-01-11,857,2
21516,2008-10-26,546,3
21517,2015-10-05,672,4
21518,2015-03-29,456,3
21519,2011-11-01,361,3
21520,2012-08-10,921,1
21521,2015-12-25,334,1
21522,2000-06-30,122,4
21523,2015-12-09,918,2
21524,2015-04-12,157,2
21525,2014-01-24,478,1
21526,2015-05-26,868,2
21527,2007-08-23,710,4
21528,2011-04-09,387,2
21529,2008-02-22,151,1
21530,2015-11-13,611,4
21531,2013-06-09,482,4
21532,2015-03-06,499,1
21533,2012-12-25,76,3
21534,2011-06-10,201,1
21535,2010-09-22,262,1
21536,2014-12-04,79,4
21537,2014-05-16,264,4
21538,2009-01-11,808,3
21539,2013-09-24,421,4
21540,2007-03-13,465,4
21541,2015-03-05,626,2
21542,2015-06-24,188,4
21543,2013-06-24,160,3
21544,2012-09-13,744,3
21545,2006-05-26,282,1
21546,2013-06-15,285,4
21547,2013-05-18,248,3
21548,2012-04-28,611,2
21549,2015-02-11,889,2
21550,2015-12-30,130,1
21551,2012-11-29,39,3
21552,2015-12-24,635,4
21553,2015-12-28,540,3
21554,2008-05-17,358,3
21555,2015-05-13,163,1
21556,2015-10-15,197,4
21557,2004-02-02,738,2
21558,2015-11-28,221,3
21559,2015-09-27,875,3
21560,2015-08-29,949,2
21561,2014-10-17,337,3
21562,2013-10-26,360,1
21563,2013-07-05,111,1
21564,2015-09-08,540,1
21565,2015-10-07,420,2
21566,2015-12-05,372,2
21567,2013-12-09,403,4
21568,2015-11-16,339,1
21569,2011-06-24,239,4
21570,2013-10-21,599,2
21571,2009-08-26,132,4
21572,2011-05-13,813,1
21573,2008-07-14,616,3
21574,2008-09-02,299,3
21575,2015-11-20,769,1
21576,2015-07-31,528,1
21577,2010-05-07,544,2
21578,2004-06-17,608,3
21579,2008-12-30,323,4
21580,2005-09-01,92,4
21581,2014-06-02,416,1
21582,2006-01-25,222,3
21583,2015-08-15,468,1
21584,2013-04-15,978,4
21585,2015-05-10,540,2
21586,2005-09-05,807,3
21587,2015-05-25,811,2
21588,2013-08-22,925,3
21589,2013-12-24,667,3
21590,2014-06-24,57,3
21591,2015-11-07,287,4
21592,2013-10-14,212,3
21593,2010-12-11,4,1
21594,2012-03-28,882,3
21595,2003-10-05,167,2
21596,2014-03-12,789,4
21597,2011-08-10,305,3
21598,2007-05-01,378,1
21599,2015-02-23,320,1
21600,2010-04-03,579,4
21601,2013-12-04,175,3
21602,2012-03-12,300,3
21603,2012-04-22,726,1
21604,2011-06-18,897,1
21605,2015-12-21,236,3
21606,2015-11-20,508,3
21607,2015-05-18,32,2
21608,2007-01-02,773,2
21609,2015-11-17,335,3
21610,2014-01-29,209,3
21611,2012-04-20,824,4
21612,2010-08-12,957,2
21613,2014-04-10,820,3
21614,2009-12-17,836,4
21615,2015-11-03,153,1
21616,2005-06-24,276,4
21617,2012-10-24,605,1
21618,2011-10-13,135,4
21619,2012-11-09,727,2
21620,2014-06-23,157,1
21621,2013-01-10,681,2
21622,2015-09-04,495,2
21623,2011-10-13,993,2
21624,2013-10-01,22,2
21625,2015-11-11,304,3
21626,2010-03-16,786,2
21627,2012-05-20,946,4
21628,2014-02-22,831,4
21629,2011-11-16,883,3
21630,2010-09-16,481,2
21631,2004-02-19,235,2
21632,2013-01-01,600,2
21633,2013-08-27,264,1
21634,2012-05-25,614,3
21635,2015-07-15,259,1
21636,2014-02-06,214,3
21637,2006-01-07,773,2
21638,2014-10-18,767,2
21639,2009-10-11,991,1
21640,2010-12-15,101,1
21641,2015-03-17,144,3
21642,2012-09-04,505,3
21643,2013-07-27,953,4
21644,2003-04-07,711,4
21645,2007-12-26,885,2
21646,2015-07-19,445,1
21647,2014-05-16,156,2
21648,2008-07-08,979,1
21649,2009-06-09,710,1
21650,2013-12-29,589,1
21651,2010-11-01,957,2
21652,2013-04-19,270,4
21653,2012-02-13,348,2
21654,2015-07-18,191,3
21655,2005-03-31,772,2
21656,2015-03-08,453,3
21657,2009-11-24,869,4
21658,2015-03-20,969,4
21659,2008-06-08,448,2
21660,2005-01-16,960,4
21661,2014-08-17,395,3
21662,2014-04-03,931,1
21663,2011-12-30,126,3
21664,2013-09-11,73,4
21665,2011-06-25,963,2
21666,2004-07-29,936,1
21667,2015-04-21,523,4
21668,2015-09-19,434,4
21669,2014-11-23,666,2
21670,2009-12-25,404,1
21671,2013-11-01,500,3
21672,2012-09-02,922,2
21673,2012-02-09,682,2
21674,2015-10-23,934,1
21675,2015-12-06,652,3
21676,2014-09-24,880,2
21677,2013-09-29,795,4
21678,2010-08-13,327,3
21679,2013-01-29,982,3
21680,2015-09-28,718,4
21681,2015-02-08,265,3
21682,2003-08-08,529,3
21683,2015-11-25,335,4
21684,2015-11-30,990,3
21685,2015-02-25,532,4
21686,2013-04-03,265,1
21687,2015-11-25,909,3
21688,2013-10-12,1000,1
21689,2014-09-23,499,1
21690,2015-12-13,757,4
21691,2015-12-03,66,2
21692,2015-11-16,186,3
21693,2001-05-22,343,2
21694,2002-12-22,150,1
21695,2015-07-27,592,2
21696,2010-12-11,654,2
21697,2014-10-12,286,2
21698,2015-02-05,863,2
21699,2013-10-26,398,2
21700,2013-03-26,615,2
21701,2014-08-13,237,1
21702,2010-01-06,323,1
21703,2012-11-01,121,1
21704,2015-07-14,139,4
21705,2014-08-09,268,4
21706,2012-04-21,858,3
21707,2014-11-09,979,3
21708,2015-08-09,418,1
21709,2003-09-26,582,1
21710,2012-09-24,796,2
21711,2015-08-03,256,1
21712,2015-07-04,157,2
