id,created_on,creator_id,content
16388,2010-07-07,730,Link
16389,2004-04-20,827,Link
16395,2015-11-18,575,Link
16398,2015-09-13,44,Link
16400,2015-11-21,351,Link
16404,2012-03-23,288,Link
16405,2011-03-02,134,Link
16408,2015-12-15,268,Link
16412,2014-11-10,249,Link
16424,2009-11-27,742,Link
16427,2008-06-26,578,Link
16433,2004-05-31,303,Link
16440,2012-10-07,450,Link
16443,2015-09-12,975,Link
16448,2015-12-19,450,Link
16458,2015-01-19,623,Link
16463,2013-02-16,468,Link
16464,2015-03-10,783,Link
16468,2013-12-06,736,Link
16470,2015-05-07,89,Link
16472,2014-08-01,940,Link
16475,2015-08-29,43,Link
16478,2007-11-08,661,Link
16481,2014-10-16,532,Link
16482,2015-11-11,36,Link
16485,2008-10-01,922,Link
16486,2015-02-02,506,Link
16487,2015-11-19,705,Link
16495,2008-01-17,404,Link
16496,2013-07-01,310,Link
16499,2014-11-07,828,Link
16504,2009-08-18,387,Link
16510,2012-12-17,784,Link
16521,2009-05-08,579,Link
16527,2015-05-13,748,Link
16534,2013-08-17,159,Link
16535,2014-05-11,166,Link
16538,2010-07-01,398,Link
16539,2015-07-15,428,Link
16544,2014-04-08,780,Link
16547,2011-02-02,250,Link
16548,2003-01-19,227,Link
16549,2012-02-17,328,Link
16553,2010-06-05,49,Link
16556,2006-08-30,580,Link
16559,2015-02-03,626,Link
16561,2009-09-07,356,Link
16562,2008-01-16,832,Link
16567,2015-11-14,419,Link
16572,2015-12-05,652,Link
16574,2009-02-26,693,Link
16577,2013-01-11,943,Link
16579,2006-07-06,673,Link
16582,2014-06-11,789,Link
16592,2015-11-28,514,Link
16594,2015-03-12,798,Link
16598,2012-02-01,69,Link
16602,2013-06-14,245,Link
16609,2013-04-26,215,Link
16611,2015-10-16,819,Link
16618,2015-01-29,559,Link
16620,2013-02-18,375,Link
16625,2010-02-21,661,Link
16626,2011-02-23,234,Link
16639,2013-11-07,443,Link
16641,2012-05-15,257,Link
16646,2012-03-20,314,Link
16649,2014-01-18,289,Link
16651,2013-11-22,57,Link
16654,2012-10-20,600,Link
16657,2007-06-20,343,Link
16673,2015-12-16,988,Link
16674,2015-02-24,481,Link
16675,2013-02-09,961,Link
16678,2015-09-25,723,Link
16691,2013-11-30,537,Link
16719,2015-11-21,325,Link
16723,2014-02-03,143,Link
16725,2014-01-04,418,Link
16729,2007-01-06,660,Link
16733,2012-05-22,558,Link
16735,2014-01-28,363,Link
16737,2009-06-11,285,Link
16739,2013-12-20,99,Link
16740,2004-11-20,193,Link
16742,2015-10-11,533,Link
16745,2015-01-26,850,Link
16751,2013-07-18,702,Link
16759,2005-12-11,392,Link
16767,2015-06-21,875,Link
16768,2013-09-30,361,Link
16769,2012-02-14,275,Link
16773,2013-01-05,140,Link
16775,2009-08-23,632,Link
16799,2014-03-12,595,Link
16805,2011-06-06,255,Link
16806,2015-11-28,231,Link
16811,2008-12-21,285,Link
16814,2015-04-18,777,Link
16821,2015-01-24,451,Link
16823,2009-12-13,93,Link
16825,2015-01-22,522,Link
16841,2009-03-08,262,Link
16842,2015-07-28,259,Link
16845,2013-06-28,788,Link
16850,2015-07-22,260,Link
16856,2015-05-25,411,Link
16858,2014-02-18,760,Link
16865,2015-03-25,149,Link
16869,2014-12-06,252,Link
16870,2015-08-02,289,Link
16880,2007-02-01,182,Link
16889,2004-10-16,868,Link
16890,2015-10-15,142,Link
16891,2014-02-13,483,Link
16894,2014-09-28,350,Link
16897,2012-09-26,855,Link
16898,2015-02-10,387,Link
16906,2013-02-09,943,Link
16908,2012-01-12,745,Link
16913,2014-03-22,130,Link
16914,2010-08-22,877,Link
16916,2012-03-23,552,Link
16922,2015-10-24,586,Link
16933,2014-09-21,485,Link
16935,2015-05-02,676,Link
16943,2008-07-04,987,Link
16944,2015-01-20,842,Link
16945,2015-05-07,63,Link
16947,2013-08-16,546,Link
16948,2014-10-21,462,Link
16950,2005-10-03,884,Link
16964,2007-07-24,637,Link
16965,2015-02-24,569,Link
16966,2012-08-10,73,Link
16971,2011-04-02,448,Link
16973,2015-04-20,32,Link
16976,2013-03-22,991,Link
16979,2007-01-16,664,Link
16985,2015-11-16,867,Link
16989,2015-11-12,385,Link
16992,2014-01-28,311,Link
17001,2013-08-10,622,Link
17002,2008-10-05,91,Link
17006,2015-04-02,939,Link
17010,2012-08-03,228,Link
17011,2001-06-07,618,Link
17012,2011-09-13,562,Link
17013,2015-03-28,407,Link
17014,2014-06-05,746,Link
17016,2013-12-02,269,Link
17017,2015-03-07,117,Link
17020,2010-04-25,111,Link
17023,2014-09-27,418,Link
17026,2015-08-27,858,Link
17028,2014-02-20,289,Link
17032,2005-07-05,83,Link
17035,2011-05-04,690,Link
17040,2008-01-13,860,Link
17043,2012-03-27,894,Link
17044,2012-03-30,161,Link
17052,2010-05-22,790,Link
17060,2008-01-27,284,Link
17072,2014-08-09,157,Link
17073,2015-05-16,628,Link
17075,2001-08-28,966,Link
17081,2015-11-03,636,Link
17082,2010-12-29,298,Link
17084,2013-12-24,454,Link
17087,2011-11-05,562,Link
17094,2015-10-15,945,Link
17095,2012-03-12,59,Link
17098,2009-08-04,301,Link
17100,2015-09-27,445,Link
17105,2014-05-03,566,Link
17107,2014-11-11,560,Link
17108,2015-09-15,446,Link
17114,2013-01-16,298,Link
17116,2003-07-27,582,Link
17122,2008-06-03,378,Link
17139,2001-11-11,86,Link
17145,2015-07-20,400,Link
17146,2013-11-28,105,Link
17147,2015-07-13,136,Link
17150,2002-07-12,290,Link
17152,2012-03-04,190,Link
17156,2010-06-02,148,Link
17158,2002-05-27,193,Link
17161,2015-12-18,2,Link
17163,2012-09-28,108,Link
17171,2014-12-12,967,Link
17172,2010-09-20,500,Link
17174,2011-12-18,37,Link
17175,2004-09-06,936,Link
17183,2012-12-30,517,Link
17185,2014-12-20,835,Link
17190,2003-06-13,949,Link
17193,2015-07-12,454,Link
17194,2014-03-11,127,Link
17196,2010-04-11,53,Link
17198,2013-04-03,890,Link
17200,2007-10-07,545,Link
17205,2007-01-07,987,Link
17220,2013-12-24,170,Link
17222,2013-04-06,483,Link
17225,2013-05-26,923,Link
17227,2015-12-01,428,Link
17232,2012-05-29,718,Link
17233,2004-11-09,113,Link
17236,2010-09-21,266,Link
17239,2015-09-27,526,Link
17243,2015-08-10,724,Link
17244,2015-10-09,54,Link
17249,2015-11-20,848,Link
17251,2015-02-12,712,Link
17252,2014-06-24,485,Link
17256,2013-03-12,869,Link
17258,2015-01-15,114,Link
17260,2015-11-27,221,Link
17261,2014-04-14,881,Link
17262,2014-12-05,290,Link
17278,2014-11-11,103,Link
17280,2006-07-10,435,Link
17281,2013-10-12,448,Link
17282,2003-10-06,246,Link
17293,2009-04-05,585,Link
17298,2009-06-10,284,Link
17311,2015-10-23,306,Link
17313,2015-11-27,521,Link
17314,2008-03-11,854,Link
17320,2015-08-06,72,Link
17322,2011-02-21,253,Link
17323,2015-12-25,843,Link
17325,2007-08-24,718,Link
17333,2015-06-23,305,Link
17345,2014-12-12,324,Link
17347,2015-03-14,541,Link
17349,2012-11-13,214,Link
17354,2008-01-30,959,Link
17357,2014-01-22,840,Link
17363,2010-01-20,22,Link
17367,2009-07-06,865,Link
17368,2011-04-17,307,Link
17370,2005-04-07,117,Link
17371,2004-12-26,431,Link
17372,2011-11-01,792,Link
17376,2015-03-14,439,Link
17381,2013-02-02,421,Link
17387,2006-08-09,442,Link
17388,2012-05-13,415,Link
17393,2015-12-12,539,Link
17396,2009-04-08,167,Link
17398,2014-02-08,934,Link
17401,2009-07-23,492,Link
17403,2015-06-26,109,Link
17404,2006-05-29,569,Link
17407,2013-04-23,338,Link
17412,2012-09-18,463,Link
17415,2014-04-14,718,Link
17422,2013-11-04,421,Link
17423,2015-12-16,236,Link
17425,2011-12-08,56,Link
17429,2006-08-04,38,Link
17432,2005-07-15,668,Link
17434,2014-12-18,699,Link
17436,2014-05-24,770,Link
17438,2014-08-15,375,Link
17439,2015-08-18,800,Link
17446,2013-08-24,326,Link
17447,2015-03-23,863,Link
17453,2015-06-29,365,Link
17455,2012-06-08,10,Link
17456,2015-07-25,848,Link
17462,2011-05-07,23,Link
17464,2012-03-02,206,Link
17466,2014-12-07,495,Link
17471,2013-11-26,990,Link
17472,2012-07-24,119,Link
17473,2009-09-01,401,Link
17475,2006-06-28,173,Link
17477,2013-09-19,112,Link
17482,2015-02-25,999,Link
17485,2005-10-07,4,Link
17490,2015-03-20,363,Link
17491,2010-11-07,844,Link
17495,2010-04-22,829,Link
17496,2011-02-23,524,Link
17498,2015-12-23,945,Link
17503,2013-06-24,483,Link
17506,2013-02-09,479,Link
17507,2011-03-25,295,Link
17521,2012-01-04,743,Link
17526,2013-02-18,897,Link
17538,2013-04-28,474,Link
17540,2011-08-24,328,Link
17543,2013-06-10,926,Link
17544,2009-07-02,782,Link
17547,2012-01-14,742,Link
17551,2008-12-28,719,Link
17555,2013-08-10,310,Link
17560,2014-10-13,526,Link
17561,2015-11-07,883,Link
17563,2009-12-04,437,Link
17567,2015-11-03,817,Link
17576,2015-07-19,546,Link
17583,2009-04-25,713,Link
17586,2008-01-17,613,Link
17589,2004-01-21,4,Link
17591,2003-07-17,764,Link
17593,2009-01-10,473,Link
17595,2015-02-03,846,Link
17600,2015-06-26,570,Link
17605,2014-05-28,413,Link
17615,2007-01-27,907,Link
17617,2012-06-28,775,Link
17625,2009-01-11,272,Link
17631,2014-09-07,900,Link
17635,2015-11-14,597,Link
17637,2015-02-10,469,Link
17643,2015-08-02,794,Link
17648,2012-09-29,100,Link
17650,2014-04-20,759,Link
17651,2014-10-10,756,Link
17655,2014-05-05,27,Link
17656,2015-12-17,514,Link
17658,2012-08-09,48,Link
17661,2014-03-26,812,Link
17662,2003-06-12,113,Link
17673,2006-11-25,907,Link
17674,2002-12-18,123,Link
17683,2008-06-13,327,Link
17684,2013-07-29,587,Link
17691,2010-01-28,957,Link
17694,2010-05-27,491,Link
17695,2006-10-30,60,Link
17702,2009-06-25,247,Link
17707,2014-12-03,256,Link
17710,2013-11-09,132,Link
17712,2011-11-22,422,Link
17713,2009-09-14,658,Link
17714,2013-03-22,962,Link
17716,2012-02-11,908,Link
17720,2014-02-14,189,Link
17731,2013-11-29,82,Link
17735,2012-10-26,962,Link
17741,2013-12-19,530,Link
17743,2012-12-31,928,Link
17744,2013-01-17,662,Link
17756,2009-11-28,402,Link
17761,2015-11-30,539,Link
17763,2010-06-03,949,Link
17767,2010-03-02,891,Link
17771,2013-05-20,786,Link
17772,2010-11-03,730,Link
17773,2005-12-14,86,Link
17781,2012-12-10,442,Link
17783,2010-06-08,272,Link
17789,2015-08-22,499,Link
17790,2015-05-22,446,Link
17793,2015-06-26,853,Link
17797,2013-10-01,370,Link
17798,2013-05-26,860,Link
17799,2005-03-09,410,Link
17801,2009-05-20,10,Link
17804,2012-09-20,877,Link
17806,2010-08-01,642,Link
17808,2009-12-15,137,Link
17811,2011-10-31,234,Link
17830,2014-03-01,58,Link
17833,2015-06-04,101,Link
17834,2012-12-29,375,Link
17837,2004-10-19,343,Link
17838,2013-06-01,78,Link
17862,2013-11-24,994,Link
17863,2010-03-09,295,Link
17867,2015-01-24,456,Link
17873,2015-03-25,448,Link
17874,2011-02-19,973,Link
17875,2015-08-17,874,Link
17876,2007-08-12,451,Link
17881,2009-11-01,747,Link
17885,2012-05-03,307,Link
17897,2002-12-25,758,Link
17898,2012-03-20,822,Link
17903,2009-03-01,865,Link
17904,2006-03-10,593,Link
17907,2014-09-17,555,Link
17909,2014-02-02,361,Link
17915,2007-06-16,168,Link
17919,2013-11-30,687,Link
17930,2015-04-29,471,Link
17932,2010-09-05,71,Link
17936,2015-04-08,225,Link
17939,2015-11-18,191,Link
17944,2015-12-28,208,Link
17946,2010-11-11,108,Link
17949,2013-10-31,152,Link
17954,2015-05-07,21,Link
17956,2015-04-10,972,Link
17965,2014-01-03,487,Link
17966,2002-01-25,113,Link
17968,2011-07-10,869,Link
17981,2012-11-30,218,Link
17987,2015-12-15,320,Link
17989,2015-10-04,975,Link
17992,2014-01-25,376,Link
17994,2006-04-17,739,Link
18009,2014-11-02,856,Link
18010,2008-10-28,206,Link
18014,2015-03-11,748,Link
18016,2007-08-30,432,Link
18019,2004-05-16,347,Link
18027,2014-10-17,742,Link
18028,2005-04-10,497,Link
18044,2012-04-05,747,Link
18053,2009-05-28,632,Link
18054,2013-03-17,712,Link
18061,2015-11-29,592,Link
18065,2013-11-11,782,Link
18066,2012-12-06,257,Link
18073,2014-03-10,5,Link
18084,2013-07-11,837,Link
18086,2015-11-25,655,Link
18088,2010-01-01,847,Link
18089,2008-07-10,683,Link
18090,2015-11-09,480,Link
18092,2015-04-05,40,Link
18094,2014-11-01,79,Link
18103,2012-04-12,984,Link
18112,2015-03-19,320,Link
18115,2009-08-27,489,Link
18121,2015-09-07,328,Link
18124,2015-02-16,171,Link
18129,2014-09-10,873,Link
18133,2014-07-14,329,Link
18134,2013-05-27,212,Link
18135,2013-11-24,834,Link
18145,2014-10-17,496,Link
18146,2006-05-27,965,Link
18156,2011-04-19,743,Link
18161,2012-04-02,536,Link
18163,2015-11-30,66,Link
18168,2015-02-11,436,Link
18170,2012-08-17,399,Link
18171,2012-10-31,517,Link
18174,2011-07-03,121,Link
18175,2012-01-18,489,Link
18176,2015-07-27,363,Link
18181,2015-10-11,437,Link
18186,2012-01-03,219,Link
18188,2015-12-04,843,Link
18196,2009-03-27,555,Link
18197,2013-02-22,88,Link
18199,2002-01-26,868,Link
18200,2014-03-07,662,Link
18201,2015-11-13,444,Link
18214,2013-07-24,657,Link
18215,2004-01-23,588,Link
18218,2007-09-30,435,Link
18226,2012-09-07,405,Link
18233,2015-05-17,913,Link
18236,2014-10-23,498,Link
18240,2015-08-05,589,Link
18246,2014-04-07,986,Link
18252,2008-07-31,907,Link
18255,2013-11-07,274,Link
18256,2011-01-26,709,Link
18265,2013-10-09,263,Link
18271,2008-10-25,410,Link
18276,2007-12-16,303,Link
18283,2012-07-20,667,Link
18287,2005-10-13,185,Link
18288,2015-07-11,483,Link
18289,2012-01-23,856,Link
18295,2007-12-06,145,Link
18301,2012-12-22,361,Link
18310,2015-01-01,468,Link
18319,2012-12-08,375,Link
18322,2015-10-13,590,Link
18325,2014-05-28,986,Link
18326,2015-09-03,846,Link
18333,2011-03-25,972,Link
18335,2007-11-21,895,Link
18336,2014-07-12,892,Link
18340,2015-11-13,230,Link
18352,2006-08-01,242,Link
18354,2011-02-27,205,Link
18355,2014-12-27,590,Link
18356,2012-08-03,403,Link
18357,2012-03-15,997,Link
18362,2013-03-18,833,Link
18363,2015-07-13,672,Link
18366,2012-12-28,217,Link
18369,2010-05-11,661,Link
18377,2011-11-08,894,Link
18378,2007-03-18,807,Link
18379,2012-04-18,855,Link
18383,2011-09-07,481,Link
18385,2014-04-11,978,Link
18386,2010-06-15,674,Link
18394,2011-07-01,39,Link
18395,2015-05-19,768,Link
18397,2015-10-08,592,Link
18398,2011-09-10,953,Link
18409,2010-03-02,389,Link
18411,2010-11-13,572,Link
18416,2005-06-21,618,Link
18419,2013-12-06,953,Link
18429,2013-09-04,234,Link
18430,2015-10-25,764,Link
18431,2015-03-07,755,Link
18433,2010-09-26,358,Link
18440,2013-01-01,866,Link
18441,2012-06-02,141,Link
18448,2002-04-08,612,Link
18454,2003-12-17,39,Link
18458,2013-12-15,197,Link
18460,2015-12-16,626,Link
18461,2012-10-25,745,Link
18463,2013-03-24,502,Link
18465,2014-10-18,272,Link
18466,2015-05-10,639,Link
18468,2008-02-07,229,Link
18478,2014-10-20,180,Link
18479,2013-01-18,338,Link
18481,2014-03-11,254,Link
18482,2002-07-13,86,Link
18484,2012-01-31,963,Link
18487,2015-02-25,2,Link
18501,2013-06-22,902,Link
18502,2004-06-30,460,Link
18507,2014-10-07,766,Link
18513,2013-12-07,833,Link
18514,2009-10-22,84,Link
18516,2015-05-20,471,Link
18519,2014-01-18,170,Link
18523,2012-02-21,629,Link
18524,2013-03-26,836,Link
18526,2015-12-10,338,Link
18532,2014-09-24,381,Link
18537,2003-02-17,260,Link
18538,2012-05-02,301,Link
18539,2014-06-04,816,Link
18542,2012-09-06,798,Link
18543,2015-09-11,539,Link
18550,2015-10-15,142,Link
18551,2011-12-20,617,Link
18557,2015-02-20,252,Link
18558,2014-05-23,805,Link
18559,2015-07-04,560,Link
18562,2015-04-26,857,Link
18564,2014-06-16,869,Link
18566,2012-11-30,536,Link
18567,2009-08-20,728,Link
18572,2014-10-23,627,Link
18586,2014-03-01,298,Link
18587,2013-07-30,6,Link
18597,2013-11-07,756,Link
18599,2015-02-27,225,Link
18605,2001-12-25,618,Link
18608,2013-01-18,157,Link
18609,2011-12-06,211,Link
18612,2015-12-17,372,Link
18617,2015-12-21,977,Link
18620,2005-08-26,693,Link
18625,2003-01-20,898,Link
18627,2015-10-16,956,Link
18629,2005-09-29,683,Link
18637,2009-02-10,281,Link
18638,2014-12-02,50,Link
18641,2015-12-07,843,Link
18643,2012-03-25,908,Link
18646,2015-04-19,336,Link
18648,2015-12-22,7,Link
18649,2003-09-22,133,Link
18650,2015-08-02,938,Link
18651,2004-09-16,588,Link
18655,2014-04-21,745,Link
18658,2005-07-29,771,Link
18660,2011-11-08,799,Link
18661,2013-08-08,47,Link
18670,2009-03-10,349,Link
18671,2008-06-22,371,Link
18683,2007-01-31,87,Link
18684,2010-01-16,984,Link
18685,2004-05-09,337,Link
18686,2007-10-04,696,Link
18689,2011-02-27,276,Link
18694,2007-10-09,753,Link
18696,2011-06-06,287,Link
18703,2011-09-01,558,Link
18708,2014-07-26,243,Link
18709,2014-12-21,804,Link
18711,2015-09-16,198,Link
18719,2007-09-09,673,Link
18720,2011-06-02,978,Link
18736,2004-03-03,33,Link
18744,2009-12-07,9,Link
18750,2012-11-17,134,Link
18753,2014-10-13,451,Link
18756,2015-05-29,906,Link
18759,2015-06-26,445,Link
18768,2014-11-08,733,Link
18773,2015-02-21,515,Link
18780,2008-03-10,914,Link
18794,2010-08-24,580,Link
18795,2015-06-08,100,Link
18804,2015-11-06,410,Link
18805,2006-10-29,966,Link
18812,2012-09-03,985,Link
18813,2015-03-18,320,Link
18814,2010-07-29,229,Link
18817,2015-01-12,918,Link
18819,2015-07-10,97,Link
18825,2015-11-29,61,Link
18826,2015-12-26,96,Link
18832,2015-06-25,848,Link
18835,2014-06-16,530,Link
18842,2015-12-24,867,Link
18846,2011-03-01,675,Link
18848,2015-10-29,320,Link
18850,2012-08-17,115,Link
18851,2015-04-22,686,Link
18856,2010-02-21,127,Link
18863,2011-12-18,932,Link
18870,2015-02-14,918,Link
18876,2014-12-14,102,Link
18880,2007-04-06,322,Link
18881,2015-04-21,918,Link
18885,2011-08-16,443,Link
18887,2007-11-24,465,Link
18890,2014-04-15,180,Link
18891,2015-06-29,983,Link
18896,2015-08-26,852,Link
18900,2013-02-02,747,Link
18908,2015-11-29,372,Link
18912,2015-02-23,136,Link
18921,2015-05-12,556,Link
18926,2013-03-03,168,Link
18932,2009-09-21,377,Link
18938,2014-03-11,474,Link
18941,2015-09-30,592,Link
18942,2007-06-29,44,Link
18944,2009-06-09,610,Link
18947,2009-12-11,15,Link
18948,2015-02-14,844,Link
18953,2014-02-26,758,Link
18960,2012-02-23,552,Link
18961,2015-10-25,377,Link
18962,2012-06-06,967,Link
18964,2015-12-12,670,Link
18971,2014-11-19,964,Link
18972,2005-04-15,898,Link
18975,2015-06-15,644,Link
18978,2013-04-24,640,Link
18979,2005-09-25,881,Link
18981,2015-12-16,969,Link
18982,2015-07-26,3,Link
18988,2006-09-10,877,Link
18991,2014-08-05,577,Link
18992,2014-12-25,512,Link
18993,2015-05-14,302,Link
18998,2014-02-08,943,Link
19002,2010-11-08,624,Link
19006,2013-06-30,572,Link
19007,2010-11-23,136,Link
19011,2014-11-10,309,Link
19017,2013-09-19,534,Link
19018,2013-01-15,596,Link
19019,2013-06-10,894,Link
19023,2015-04-16,644,Link
19024,2015-06-30,684,Link
19025,2013-06-10,379,Link
19034,2015-02-26,512,Link
19052,2015-11-17,963,Link
19057,2012-09-04,842,Link
19060,2015-09-06,177,Link
19066,2011-02-13,783,Link
19070,2011-01-15,333,Link
19072,2010-09-12,132,Link
19073,2015-06-10,209,Link
19076,2009-02-14,460,Link
19077,2013-02-22,478,Link
19082,2014-08-18,624,Link
19084,2014-11-14,971,Link
19086,2012-04-01,179,Link
19088,2015-05-09,458,Link
19094,2015-11-29,851,Link
19099,2014-02-20,330,Link
19100,2010-11-14,823,Link
19103,2013-10-28,589,Link
19105,2006-05-17,25,Link
19109,2015-11-14,345,Link
19112,2015-12-21,945,Link
19120,2012-03-10,650,Link
19124,2015-12-16,230,Link
19127,2015-11-24,96,Link
19131,2009-07-18,946,Link
19136,2013-06-27,901,Link
19143,2013-11-01,143,Link
19145,2014-10-10,698,Link
19146,2014-03-14,150,Link
19148,2015-11-27,626,Link
19151,2013-12-22,584,Link
19153,2013-02-04,581,Link
19157,2015-12-10,794,Link
19165,2001-09-04,211,Link
19166,2009-03-08,441,Link
19170,2014-11-29,704,Link
19176,2012-04-02,291,Link
19180,2014-11-16,817,Link
19184,2015-12-20,200,Link
19185,2014-11-11,904,Link
19189,2009-12-16,866,Link
19190,2005-07-19,802,Link
19194,2015-05-16,982,Link
19198,2015-07-20,839,Link
19203,2015-08-30,163,Link
19206,2013-08-06,825,Link
19207,2013-05-07,362,Link
19208,2015-07-17,2,Link
19214,2014-09-16,834,Link
19215,2015-07-24,636,Link
19224,2014-09-03,781,Link
19230,2012-12-27,703,Link
19232,2014-08-19,559,Link
19234,2015-02-26,513,Link
19236,2013-02-13,818,Link
19240,2009-12-27,662,Link
19241,2011-12-08,675,Link
19245,2004-09-27,774,Link
19249,2015-05-31,850,Link
19251,2014-01-28,275,Link
19252,2015-02-25,473,Link
19254,2015-10-01,729,Link
19256,2015-03-31,767,Link
19260,2003-04-26,646,Link
19264,2014-06-29,34,Link
19270,2014-06-23,458,Link
19272,2009-10-05,933,Link
19274,2014-08-12,706,Link
19285,2013-11-15,571,Link
19286,2014-11-18,756,Link
19291,2009-08-04,829,Link
19292,2015-06-06,279,Link
19293,2014-06-13,565,Link
19294,2009-07-24,110,Link
19296,2013-08-25,145,Link
19307,2015-04-10,974,Link
19311,2015-07-19,488,Link
19314,2012-04-17,298,Link
19317,2014-12-20,552,Link
19320,2015-09-17,198,Link
19321,2014-08-21,310,Link
19325,2011-12-02,798,Link
19327,2012-08-03,890,Link
19329,2012-09-18,667,Link
19335,2005-12-22,806,Link
19337,2011-03-30,454,Link
19338,2011-08-02,432,Link
19339,2004-08-17,77,Link
19349,2012-12-22,330,Link
19351,2010-05-05,578,Link
19353,2014-07-03,458,Link
19356,2013-08-09,31,Link
19357,2014-04-05,381,Link
19359,2013-03-24,28,Link
19360,2014-05-20,773,Link
19361,2014-07-14,244,Link
19364,2013-04-02,743,Link
19368,2013-08-14,292,Link
19369,2011-01-30,367,Link
19371,2008-03-06,64,Link
19372,2008-01-15,859,Link
19373,2015-09-08,916,Link
19374,2008-10-28,981,Link
19376,2012-06-24,517,Link
19390,2015-11-07,39,Link
19391,2009-10-25,869,Link
19395,2011-09-21,25,Link
19398,2015-05-12,446,Link
19399,2003-12-17,886,Link
19401,2008-12-30,569,Link
19407,2015-12-29,332,Link
19414,2012-05-12,164,Link
19415,2014-08-20,657,Link
19420,2015-01-13,625,Link
19422,2015-03-02,540,Link
19424,2014-11-28,201,Link
19433,2015-02-20,460,Link
19459,2004-10-20,742,Link
19467,2015-12-26,635,Link
19468,2009-09-16,109,Link
19469,2012-11-27,922,Link
19470,2011-08-01,118,Link
19478,2014-01-12,873,Link
19479,2010-05-29,869,Link
19480,2002-03-31,691,Link
19483,2015-10-11,153,Link
19494,2014-04-13,621,Link
19495,2015-02-16,804,Link
19496,2013-08-24,716,Link
19500,2012-08-25,502,Link
19501,2013-09-03,787,Link
19508,2004-01-20,358,Link
19509,2015-08-22,714,Link
19513,2015-07-17,400,Link
19516,2015-10-31,283,Link
19517,2015-12-22,938,Link
19520,2015-11-18,185,Link
19523,2015-05-10,560,Link
19526,2008-04-06,60,Link
19530,2011-12-26,568,Link
19533,2011-10-24,810,Link
19542,2014-04-20,38,Link
19549,2013-08-16,551,Link
19561,2001-05-25,618,Link
19562,2013-04-22,225,Link
19563,2008-11-03,763,Link
19567,2012-11-24,770,Link
19577,2009-11-22,150,Link
19578,2015-12-20,342,Link
19582,2014-02-22,348,Link
19583,2013-10-01,793,Link
19584,2015-01-27,38,Link
19592,2015-08-09,282,Link
19594,2012-12-14,360,Link
19601,2011-03-31,391,Link
19607,2011-05-06,619,Link
19613,2004-10-09,897,Link
19614,2009-11-04,293,Link
19616,2012-10-21,783,Link
19617,2013-09-21,504,Link
19622,2005-02-11,725,Link
19623,2008-04-12,152,Link
19625,2015-10-24,301,Link
19627,2015-12-17,975,Link
19628,2015-08-08,939,Link
19630,2015-11-27,750,Link
19632,2012-12-20,856,Link
19634,2009-01-11,287,Link
19635,2013-12-11,319,Link
19638,2013-01-21,614,Link
19641,2015-08-08,226,Link
19652,2015-10-28,676,Link
19654,2008-09-23,356,Link
19655,2015-07-02,188,Link
19660,2010-09-27,181,Link
19662,2013-08-07,443,Link
19670,2001-03-31,898,Link
19674,2012-03-10,84,Link
19675,2015-11-14,36,Link
19677,2012-01-05,647,Link
19678,2007-04-17,895,Link
19682,2004-04-03,774,Link
19685,2014-11-10,641,Link
19688,2012-09-10,484,Link
19689,2010-02-19,643,Link
19693,2009-09-26,888,Link
19695,2011-08-12,826,Link
19696,2009-04-21,874,Link
19697,2012-05-21,4,Link
19703,2015-12-30,420,Link
19707,2015-12-31,236,Link
19716,2015-10-30,334,Link
19717,2008-02-03,358,Link
19718,2015-06-11,232,Link
19724,2014-02-08,553,Link
19725,2013-08-09,917,Link
19727,2011-04-15,282,Link
19730,2012-05-08,536,Link
19735,2010-05-02,747,Link
19738,2015-12-27,876,Link
19741,2011-12-17,466,Link
19742,2009-08-26,9,Link
19746,2003-06-04,827,Link
19748,2008-06-03,739,Link
19749,2015-12-08,345,Link
19757,2013-12-11,680,Link
19759,2007-09-15,105,Link
19767,2005-02-09,216,Link
19769,2015-05-03,918,Link
19772,2015-02-24,97,Link
19779,2012-02-14,502,Link
19781,2011-05-05,472,Link
19783,2014-04-21,655,Link
19790,2010-07-29,339,Link
19797,2015-03-20,467,Link
19809,2008-07-06,966,Link
19811,2015-10-19,177,Link
19814,2014-06-16,680,Link
19815,2006-04-22,391,Link
19825,2014-10-21,484,Link
19826,2015-01-18,504,Link
19827,2015-05-06,786,Link
19828,2013-06-17,118,Link
19835,2009-04-04,770,Link
19837,2011-08-28,429,Link
19838,2006-06-23,459,Link
19840,2010-01-10,207,Link
19847,2007-10-17,543,Link
19848,2015-03-20,3,Link
19849,2015-07-15,584,Link
19853,2015-04-18,462,Link
19856,2014-08-24,975,Link
19858,2014-09-23,559,Link
19862,2014-11-25,384,Link
19864,2014-04-07,487,Link
19869,2010-05-02,341,Link
19870,2007-08-17,438,Link
19875,2013-12-17,119,Link
19876,2011-12-07,56,Link
19877,2000-12-28,709,Link
19879,2014-10-17,717,Link
19880,2015-01-27,49,Link
19881,2014-03-18,42,Link
19886,2014-07-10,175,Link
19889,2012-03-10,274,Link
19890,2014-03-28,804,Link
19891,2015-03-26,268,Link
19896,2012-04-24,11,Link
19897,2013-07-10,140,Link
19899,2014-06-28,35,Link
19905,2015-12-05,720,Link
19914,2015-05-20,628,Link
19916,2004-02-11,326,Link
19918,2015-08-13,317,Link
19920,2015-02-14,434,Link
19922,2012-03-12,288,Link
19926,2014-10-26,817,Link
19928,2008-06-04,83,Link
19931,2015-11-07,889,Link
